,id,blueTeamTag,redTeamTag,blueTop,blueTopChamp,blueJungle,blueJungleChamp,blueMiddle,blueMiddleChamp,blueADC,blueADCChamp,blueSupport,blueSupportChamp,redTop,redTopChamp,redJungle,redJungleChamp,redMiddle,redMiddleChamp,redADC,redADCChamp,redSupport,redSupportChamp,rResult,bResult
3592,ESPORTSTMNT01/1166684,For The Win Esports,EGN Esports,Frozen,Gangplank,Own3r,Sejuani,Xaky,Irelia,Afm,Heimerdinger,Plasma,Rakan,Dreedy,Aatrox,Time,Lee Sin,PainN,Fizz,Worst,Xayah,Mantorras,Poppy,0,1
3593,ESPORTSTMNT01/1166714,Arctic Gaming México,XTEN Mexico,Ichik46,Rumble,Techo,Skarner,1an,Qiyana,VirusFx,Lucian,Vipér,Braum,Guardián,Kled,Acerola,Jarvan IV,Horatito,Akali,Bola,Sivir,Keoo,Karma,0,1
3594,ESPORTSTMNT01/1166715,XTEN Mexico,Arctic Gaming México,Guardián,Irelia,Acerola,Sylas,Horatito,Qiyana,Bola,Neeko,Keoo,Pyke,Ichik46,Fiora,Techo,Jarvan IV,1an,Akali,VirusFx,Kai'Sa,Vipér,Braum,0,1
3595,ESPORTSTMNT01/1166719,Arctic Gaming México,XTEN Mexico,Ichik46,Rumble,Techo,Jarvan IV,1an,Tristana,VirusFx,Xayah,Vipér,Karma,Guardián,Kled,Acerola,Sylas,Monsieur,Cassiopeia,Bola,Vayne,Keoo,Lulu,1,0
3596,ESPORTSTMNT01/1166721,Arctic Gaming México,XTEN Mexico,Ichik46,Cho'Gath,Techo,Sylas,1an,Akali,VirusFx,Lucian,Vipér,Braum,Guardián,Kled,Acerola,Karthus,Monsieur,Corki,Bola,Kalista,Keoo,Thresh,0,1
3597,ESPORTSTMNT01/1166930,Feint Gaming,Cream Esports,lRoma,Gnar,Fresco,Sylas,pan,Vladimir,Enga,Tristana,Escle,Thresh,Sunblast,Karthus,Khynm,Gragas,Style,Malzahar,Nothing,Irelia,Ackerman,Yasuo,0,1
3598,ESPORTSTMNT01/1170637,Estoril Praia eSports,Boavista FC,unknown player,Irelia,unknown player,Gragas,Supershoto,Cassiopeia,Pyton,Caitlyn,TicTac,Thresh,Spoice,Gnar,prttt,Skarner,Burnie,Sylas,Rev3nge,Kai'Sa,Feedarias,Pyke,1,0
3599,ESPORTSTMNT01/1170706,Boavista FC,GTZ Esports,Spoice,Urgot,prttt,Jarvan IV,Burnie,Aatrox,Rev3nge,Caitlyn,Feedarias,Blitzcrank,F4rg,Qiyana,Commit,Gragas,Hackali,Karma,Korts,Varus,waisLrgn,Braum,0,1
3600,ESPORTSTMNT01/1170710,Boavista FC,GTZ Esports,Spoice,Urgot,prttt,Jarvan IV,Burnie,Aatrox,Rev3nge,Caitlyn,Feedarias,Leona,F4rg,Kennen,Commit,Rek'Sai,Hackali,Cassiopeia,Korts,Kai'Sa,waisLrgn,Nautilus,0,1
3601,ESPORTSTMNT01/1180659,Boavista FC,Estoril Praia eSports,Spoice,Gnar,prttt,Sylas,Burnie,Qiyana,Rev3nge,Caitlyn,Feedarias,Pyke,unknown player,Kennen,unknown player,Jarvan IV,Supershoto,Renekton,Pyton,Syndra,TicTac,Thresh,0,1
3602,ESPORTSTMNT01/1180695,GTZ Esports,GeekCase eSports,F4rg,Kennen,Commit,Jarvan IV,Hackali,Renekton,Korts,Kai'Sa,waisLrgn,Shen,Flash,Vladimir,Daiblo,Rek'Sai,Kaxe,Swain,Lostboy,Xayah,Jumbo,Nautilus,1,0
3603,ESPORTSTMNT01/1180697,GeekCase eSports,GTZ Esports,Flash,Swain,Daiblo,Olaf,Kaxe,Karma,Lostboy,Kai'Sa,Jumbo,Thresh,F4rg,Ryze,Commit,Jarvan IV,Hackali,Renekton,Korts,Lucian,waisLrgn,Nautilus,1,0
3604,ESPORTSTMNT01/1180705,GTZ Esports,GeekCase eSports,F4rg,Vladimir,Commit,Sejuani,Hackali,Azir,Korts,Kai'Sa,waisLrgn,Nautilus,Flash,Kled,Daiblo,Jarvan IV,Kaxe,Galio,Lostboy,Xayah,Jumbo,Leona,1,0
3605,ESPORTSTMNT01/1180714,Boavista FC,GeekCase eSports,Spoice,Kennen,prttt,Sylas,Burnie,Qiyana,Rev3nge,Tristana,Feedarias,Morgana,Flash,Jayce,Daiblo,Jarvan IV,Kaxe,Zoe,Lostboy,Jinx,Jumbo,Nautilus,1,0
3606,ESPORTSTMNT01/1180715,Boavista FC,GeekCase eSports,Spoice,Aatrox,prttt,Jarvan IV,Burnie,Syndra,Rev3nge,Lucian,Feedarias,Bard,Flash,Kled,Daiblo,Olaf,Kaxe,Karma,Lostboy,Tristana,Jumbo,Rakan,0,1
3607,ESPORTSTMNT01/1180717,Boavista FC,GeekCase eSports,Spoice,Poppy,prttt,Gragas,Burnie,Akali,Rev3nge,Lucian,Feedarias,Nami,Flash,Sylas,Daiblo,Jarvan IV,Kaxe,Galio,Lostboy,Tristana,Jumbo,Thresh,1,0
3608,ESPORTSTMNT01/1180726,Estoril Praia eSports,GTZ Esports,unknown player,Karthus,unknown player,Rek'Sai,Supershoto,Syndra,Pyton,Xayah,TicTac,Rakan,F4rg,Karma,Commit,Skarner,Hackali,Zed,Korts,Caitlyn,waisLrgn,Morgana,1,0
3609,ESPORTSTMNT01/1180731,GTZ Esports,Estoril Praia eSports,F4rg,Camille,Commit,Olaf,Hackali,LeBlanc,Korts,Xayah,waisLrgn,Yuumi,unknown player,Aatrox,unknown player,Gragas,Supershoto,Syndra,Pyton,Lucian,TicTac,Morgana,0,1
3610,ESPORTSTMNT01/1180739,GTZ Esports,Boavista FC,F4rg,Karma,Commit,Jarvan IV,Hackali,Akali,Korts,Draven,waisLrgn,Braum,Spoice,Neeko,prttt,Sejuani,Burnie,Renekton,Rev3nge,Vayne,Feedarias,Thresh,0,1
3611,ESPORTSTMNT01/1191095,Greek Regenesis eSports,Pyrsos Esports,Delitto,Pantheon,Dom1nant,Kayn,Paris,Taliyah,Bananitoo,Heimerdinger,WildPanda,Leona,WouLou,Cho'Gath,Darkness,Kha'Zix,Sveronis,LeBlanc,Gagai,Xayah,Sanity,Rakan,0,1
3612,ESPORTSTMNT01/1191100,Gamespace Mediterranean College Esports,Aris Esports,NorthnLghts,Renekton,Kuromi,Graves,Satanico,Lissandra,RektLess,Caitlyn,LowNley,Karma,Cephei,Urgot,Rabbit,Elise,Rogue,Kassadin,Toxic,Ezreal,Simpy,Braum,1,0
3613,ESPORTSTMNT01/1191106,LUL Esports,Team Refuse,Champen,Fiora,Lunny,Ekko,Jimsnop,Syndra,L0ckie,Kai'Sa,Paradox,Braum,Compultion,Renekton,Hiddenshadow,Pantheon,sLiM5h4dY,LeBlanc,Ardenein,Heimerdinger,AcRo,Nautilus,0,1
3614,ESPORTSTMNT01/1191113,Intrepid Fox Gaming,WLGaming Esports,Bako,Ryze,Appen,Gragas,Pun1sher,Tristana,Tranquil,Ezreal,HungryPanda,Leona,IceBreaker,Ornn,kopendowN,Rek'Sai,Von,Akali,Khantos,Kai'Sa,Leo D Aras,Nautilus,1,0
3615,ESPORTSTMNT01/1191199,WLGaming Esports,Team Refuse,IceBreaker,Cho'Gath,kopendowN,Elise,Von,Mordekaiser,Khantos,Xayah,Leo D Aras,Rakan,Compultion,Fiora,Hiddenshadow,Gragas,sLiM5h4dY,Yasuo,Ardenein,Syndra,AcRo,Leona,0,1
3616,ESPORTSTMNT01/1191204,Greek Regenesis eSports,Gamespace Mediterranean College Esports,Delitto,Ornn,Dom1nant,Kha'Zix,Paris,Syndra,Bananitoo,Tristana,WildPanda,Nautilus,NorthnLghts,Shen,Kuromi,Gragas,Cuhi,Yasuo,RektLess,Xayah,Immortal,Rakan,0,1
3617,ESPORTSTMNT01/1191210,LUL Esports,Intrepid Fox Gaming,Champen,Camille,Lunny,Ekko,Jimsnop,Galio,L0ckie,Kog'Maw,Paradox,Tahm Kench,Bako,Jax,Appen,Rek'Sai,Pun1sher,Ryze,Tranquil,Xayah,HungryPanda,Thresh,1,0
3618,ESPORTSTMNT01/1191216,Aris Esports,Pyrsos Esports,Maxibillion,Kayle,Rabbit,Kha'Zix,Peppe,Zoe,Toxic,Ezreal,Soap,Shen,WouLou,Renekton,Darkness,Rengar,Sveronis,Cassiopeia,Gagai,Xayah,Sanity,Nautilus,0,1
3619,ESPORTSTMNT01/1201149,Pyrsos Esports,Gamespace Mediterranean College Esports,WouLou,Gangplank,Darkness,Karthus,Sveronis,Tristana,Gagai,Caitlyn,Sanity,Morgana,NorthnLghts,Kled,SnK1,Jarvan IV,Cuhi,Kayle,RektLess,Heimerdinger,LowNley,Shaco,0,1
3620,ESPORTSTMNT01/1201156,Team Refuse,Intrepid Fox Gaming,Compultion,Camille,Hiddenshadow,Kindred,sLiM5h4dY,Syndra,Ardenein,Heimerdinger,AcRo,Leona,Bako,Fiora,Appen,Elise,Pun1sher,Irelia,Tranquil,Xayah,HungryPanda,Thresh,0,1
3621,ESPORTSTMNT01/1201162,Aris Esports,Greek Regenesis eSports,Cephei,Urgot,Rabbit,Kha'Zix,Rogue,Diana,Toxic,Xayah,Simpy,Leona,Delitto,Gnar,Dom1nant,Qiyana,Paris,Syndra,Bananitoo,Lucian,WildPanda,Nautilus,1,0
3622,ESPORTSTMNT01/1201165,WLGaming Esports,LUL Esports,Noxus,Gragas,kopendowN,Jarvan IV,Von,Pantheon,Khantos,Xayah,Leo D Aras,Karma,Champen,Camille,Lunny,Nocturne,Jimsnop,Ryze,L0ckie,Caitlyn,Zekakos,Morgana,0,1
3623,ESPORTSTMNT01/1201216,Pyrsos Esports,Greek Regenesis eSports,WouLou,Ornn,Darkness,Ekko,Sveronis,Kayle,Gagai,Lucian,Sanity,Leona,Delitto,Rumble,Dom1nant,Lee Sin,Paris,Orianna,Bananitoo,Xayah,WildPanda,Nautilus,1,0
3624,ESPORTSTMNT01/1201221,Aris Esports,Gamespace Mediterranean College Esports,Cephei,Kayle,Rabbit,Xin Zhao,Peppe,Cassiopeia,Toxic,Ezreal,Soap,Leona,NorthnLghts,Camille,Kuromi,Rek'Sai,Cuhi,Ryze,RektLess,Kai'Sa,Immortal,Nautilus,0,1
3625,ESPORTSTMNT01/1201223,Team Refuse,LUL Esports,Compultion,Kayle,Hiddenshadow,Qiyana,sLiM5h4dY,Syndra,Ardenein,Xayah,AcRo,Rakan,Champen,Jax,Lunny,Kha'Zix,Jimsnop,Ziggs,L0ckie,Kai'Sa,Paradox,Nautilus,1,0
3626,ESPORTSTMNT01/1201225,WLGaming Esports,Intrepid Fox Gaming,IceBreaker,Gragas,kopendowN,Jarvan IV,Von,Galio,Khantos,Xayah,Leo D Aras,Rakan,Bako,Renekton,Appen,Taliyah,Pun1sher,Nautilus,Tranquil,Varus,HungryPanda,Tahm Kench,1,0
3627,ESPORTSTMNT01/1210394,Team Mountain Drake,Team Ocean Drake,PCL,Camille,Fanatiik,Taliyah,Menace,Qiyana,Vex,Lucian,Shady,Nautilus,BMD,Akali,Keel,Rek'Sai,Evolved,Ryze,Tomo,Kai'Sa,Chime,Braum,0,1
3628,ESPORTSTMNT01/1210403,Team Cloud Drake,Team Infernal Drake,dshao,Jayce,Inori,Elise,Wolfe,LeBlanc,Gorica,Kai'Sa,SPX,Braum,MistyStumpey,Gnar,winnie,Gragas,5fire,Ryze,EvanRL,Sivir,Gweiss,Nautilus,1,0
3629,ESPORTSTMNT01/1210404,Team Infernal Drake,Team Cloud Drake,MistyStumpey,Vladimir,winnie,Gragas,5fire,Pantheon,EvanRL,Sivir,Gweiss,Alistar,dshao,Gangplank,Inori,Nocturne,Wolfe,LeBlanc,Gorica,Kai'Sa,SPX,Nautilus,0,1
3630,ESPORTSTMNT01/1210416,Team Ocean Drake,Team Cloud Drake,BMD,Akali,Keel,Gragas,Evolved,Yasuo,Tomo,Varus,Chime,Tahm Kench,dshao,Ryze,Inori,Rek'Sai,Wolfe,LeBlanc,Gorica,Lucian,SPX,Nautilus,0,1
3631,ESPORTSTMNT01/1210417,Team Mountain Drake,Team Infernal Drake,PCL,Akali,Fanatiik,Lee Sin,Menace,Qiyana,Vex,Varus,Shady,Nautilus,MistyStumpey,Ryze,winnie,Rek'Sai,5fire,LeBlanc,EvanRL,Kai'Sa,Gweiss,Rakan,1,0
3632,ESPORTSTMNT01/1211514,EGN Esports,SAMCLAN Esports Club,Dreedy,Akali,Time,Kha'Zix,PainN,Syndra,Worst,Senna,Mantorras,Tahm Kench,Flash,Ornn,Travanques,Qiyana,NOMA,Pantheon,Nuance,Ezreal,Migas,Nautilus,0,1
3633,ESPORTSTMNT01/1211712,K1CK,EGN Esports,WeiZoR,Gangplank,Cboi,Zac,Baca,Syndra,Aeon,Senna,Joo,Tahm Kench,Dreedy,Vayne,Time,Lee Sin,PainN,Orianna,Worst,Veigar,Mantorras,Nautilus,1,0
3634,ESPORTSTMNT01/1211777,For The Win Esports,Boavista FC,Frozen,Vladimir,Own3r,Lee Sin,Xaky,Ornn,Afm,Xayah,Plasma,Alistar,Sl4shD,Ryze,Migamos,Rek'Sai,Burnie,Nautilus,Rev3nge,Tristana,Feedarias,Blitzcrank,0,1
3635,ESPORTSTMNT01/1211785,Boavista FC,For The Win Esports,Sl4shD,Riven,Migamos,Lee Sin,Burnie,Neeko,Rev3nge,Lucian,Feedarias,Leona,Frozen,Gangplank,Own3r,Rek'Sai,Xaky,Syndra,Afm,Kai'Sa,Plasma,Ornn,1,0
3636,ESPORTSTMNT01/1211899,For The Win Esports,EGN Esports,Frozen,Gangplank,Own3r,Rek'Sai,Xaky,Cassiopeia,Afm,Heimerdinger,Plasma,Senna,Dreedy,Irelia,Time,Lee Sin,PainN,Orianna,Worst,Xayah,Mantorras,Rakan,0,1
3637,ESPORTSTMNT01/1212200,Pyrsos Esports,LUL Esports,WouLou,Ornn,Darkness,Qiyana,Sveronis,Akali,Gagai,Lucian,Sanity,Nautilus,Champen,Vladimir,Lunny,Rengar,Jimsnop,Ryze,Tranquil,Maokai,L0ckie,Kai'Sa,1,0
3638,ESPORTSTMNT01/1212210,Greek Regenesis eSports,Intrepid Fox Gaming,Delitto,Aatrox,Dom1nant,Lee Sin,Paris,Orianna,Bananitoo,Xayah,Raxxo,Rakan,Bako,Fiora,Appen,Rek'Sai,Pun1sher,Ryze,Namex,Senna,HungryPanda,Thresh,1,0
3639,ESPORTSTMNT01/1212236,Aris Esports,WLGaming Esports,Maxibillion,Ryze,Rabbit,Nidalee,Peppe,Cassiopeia,Scripter,Lucian,Soap,Nautilus,IceBreaker,Akali,kopendowN,Lee Sin,Von,Vladimir,Khantos,Tristana,Leo D Aras,Braum,1,0
3640,ESPORTSTMNT01/1212450,S2V Esports Academy,Vodafone Giants Academy,Oscarinin,Renekton,Jorx,Sejuani,FeeNiixZ,Cassiopeia,Supa,Senna,Aesenar,Morgana,Rubi0o,Ryze,Nyx,Ekko,Javier,Veigar,Ace,Xayah,Viketox,Leona,0,1
3641,ESPORTSTMNT01/1212452,Vodafone Giants Academy,S2V Esports Academy,Rubi0o,Cho'Gath,Nyx,Poppy,Javier,Syndra,Ace,Sivir,Viketox,Rakan,Oscarinin,Fiora,Jorx,Jarvan IV,FeeNiixZ,Akali,Supa,Kai'Sa,Aesenar,Thresh,0,1
3642,ESPORTSTMNT01/1212455,S2V Esports Academy,Vodafone Giants Academy,Oscarinin,Ryze,Jorx,Trundle,FeeNiixZ,Orianna,Supa,Senna,Aesenar,Tahm Kench,Rubi0o,Cho'Gath,Nyx,Poppy,Javier,Syndra,Ace,Miss Fortune,Viketox,Nami,1,0
3643,ESPORTSTMNT01/1212584,Arena Quesito,Kawaii Kiwis,ItGox,Ornn,Palens,Lee Sin,xMata,Akali,Aaron,Xayah,Aizhon,Rakan,Imba,Rumble,Huido,Jarvan IV,Daniur,Nautilus,Legolas,Kai'Sa,Napo,Braum,0,1
3644,ESPORTSTMNT01/1212828,Aris Esports,Greek Regenesis eSports,Maxibillion,Heimerdinger,Rabbit,Rek'Sai,Peppe,LeBlanc,Scripter,Lucian,Soap,Nautilus,Delitto,Rumble,Dom1nant,Ornn,J0J0C,Yasuo,Bananitoo,Sivir,Raxxo,Thresh,1,0
3645,ESPORTSTMNT01/1212856,Pyrsos Esports,Intrepid Fox Gaming,WouLou,Ryze,Darkness,Qiyana,Sveronis,Akali,Gagai,Tristana,Sanity,Nautilus,Bako,Kled,Appen,Elise,Pun1sher,Irelia,Namex,Senna,HungryPanda,Tahm Kench,1,0
3646,ESPORTSTMNT01/1212883,LUL Esports,WLGaming Esports,Paradox,Tristana,Lunny,Rek'Sai,Jimsnop,Nautilus,Tranquil,Janna,L0ckie,Varus,IceBreaker,Sion,kopendowN,Elise,Von,Qiyana,Khantos,Syndra,Leo D Aras,Thresh,0,1
3647,ESPORTSTMNT01/1213076,Aris Esports,Pyrsos Esports,Cephei,Ornn,Rabbit,Jarvan IV,Peppe,LeBlanc,Toxic,Ezreal,Soap,Senna,WouLou,Illaoi,Dest1ny,Qiyana,Darkness,Vladimir,Gagai,Tristana,Sanity,Nautilus,0,1
3648,ESPORTSTMNT01/1213078,Aris Esports,Pyrsos Esports,Cephei,Sion,Rabbit,Jarvan IV,Peppe,Cassiopeia,Toxic,Ezreal,Soap,Senna,WouLou,Rumble,Dest1ny,Lee Sin,Darkness,Irelia,Gagai,Xayah,Sanity,Rakan,1,0
3649,ESPORTSTMNT01/1220379,Team Infernal Drake,Team Cloud Drake,MistyStumpey,Pantheon,winnie,Lee Sin,5fire,Ryze,EvanRL,Tristana,Gweiss,Leona,dshao,Jayce,Inori,Gragas,Wolfe,Vel'Koz,Gorica,Kai'Sa,SPX,Nautilus,1,0
3650,ESPORTSTMNT01/1220382,Team Ocean Drake,Team Mountain Drake,BMD,Akali,Keel,Gragas,Evolved,Qiyana,Tomo,Ezreal,Chime,Thresh,PCL,Mordekaiser,Fanatiik,Lee Sin,Menace,Ryze,Vex,Lucian,Shady,Leona,1,0
3651,ESPORTSTMNT01/1220386,Team Infernal Drake,Team Mountain Drake,MistyStumpey,Kennen,winnie,Gragas,5fire,Qiyana,EvanRL,Sivir,Gweiss,Leona,PCL,Kayle,Fanatiik,Elise,Menace,Renekton,Vex,Kai'Sa,Shady,Nautilus,1,0
3652,ESPORTSTMNT01/1220387,Team Cloud Drake,Team Ocean Drake,dshao,Renekton,Inori,Taliyah,Gorica,Sivir,Wolfe,Vel'Koz,SPX,Thresh,BMD,Neeko,Keel,Lee Sin,Evolved,Ryze,Tomo,Ezreal,Chime,Nautilus,1,0
3653,ESPORTSTMNT01/1220389,Team Mountain Drake,Team Infernal Drake,PCL,Akali,Fanatiik,Lee Sin,Menace,Qiyana,Vex,Kai'Sa,Shady,Leona,MistyStumpey,Gangplank,winnie,Olaf,5fire,Syndra,EvanRL,Sivir,Gweiss,Nautilus,0,1
3654,ESPORTSTMNT01/1220484,Team Mountain Drake,Team Cloud Drake,PCL,Vladimir,Fanatiik,Qiyana,Menace,Syndra,Vex,Kai'Sa,Shady,Leona,dshao,Renekton,Inori,Elise,Wolfe,Xerath,Gorica,Sivir,SPX,Nautilus,0,1
3655,ESPORTSTMNT01/1220485,Team Infernal Drake,Team Ocean Drake,MistyStumpey,Renekton,winnie,Rek'Sai,5fire,Nautilus,EvanRL,Ezreal,Gweiss,Braum,BMD,Darius,Keel,Gragas,Evolved,Vladimir,Tomo,Kai'Sa,Chime,Ornn,1,0
3656,ESPORTSTMNT01/1220499,Team Ocean Drake,Team Infernal Drake,BMD,Aatrox,Keel,Gragas,Evolved,Yasuo,Tomo,Heimerdinger,Chime,Ornn,MistyStumpey,Ryze,winnie,Rek'Sai,5fire,Nautilus,EvanRL,Sivir,Gweiss,Braum,0,1
3657,ESPORTSTMNT01/1220500,Team Cloud Drake,Team Mountain Drake,dshao,Gangplank,Inori,Lee Sin,Wolfe,Syndra,Gorica,Draven,SPX,Thresh,PCL,Rumble,Fanatiik,Elise,Menace,Qiyana,Vex,Lucian,Shady,Blitzcrank,1,0
3658,ESPORTSTMNT01/1220525,Team Cloud Drake,Team Infernal Drake,dshao,Gangplank,Inori,Olaf,Wolfe,Syndra,Gorica,Kai'Sa,SPX,Thresh,MistyStumpey,Jayce,winnie,Gragas,5fire,Akali,EvanRL,Ezreal,Gweiss,Pyke,0,1
3659,ESPORTSTMNT01/1220526,Team Mountain Drake,Team Ocean Drake,PCL,Vladimir,Fanatiik,Rek'Sai,Menace,Ryze,Vex,Kai'Sa,Shady,Nautilus,BMD,Riven,Keel,Taliyah,Evolved,Irelia,Tomo,Lucian,Chime,Ornn,1,0
3660,ESPORTSTMNT01/1220530,Team Infernal Drake,Team Cloud Drake,MistyStumpey,Akali,winnie,Elise,5fire,Qiyana,EvanRL,Xayah,Gweiss,Alistar,dshao,Renekton,Inori,Olaf,Wolfe,Ryze,Gorica,Kai'Sa,SPX,Nautilus,1,0
3661,ESPORTSTMNT01/1220531,Team Ocean Drake,Team Mountain Drake,BMD,Vladimir,Keel,Kha'Zix,Evolved,Ryze,Tomo,Varus,Chime,Tahm Kench,PCL,Camille,Fanatiik,Lee Sin,Menace,Syndra,Vex,Kai'Sa,Shady,Nautilus,1,0
3662,ESPORTSTMNT01/1220532,Team Mountain Drake,Team Ocean Drake,PCL,Camille,Fanatiik,Lee Sin,Menace,Syndra,Vex,Lucian,Shady,Braum,BMD,Darius,Keel,Taliyah,Evolved,Qiyana,Tomo,Heimerdinger,Chime,Ornn,1,0
3663,ESPORTSTMNT01/1220612,Team Cloud Drake,Team Ocean Drake,dshao,Gangplank,Inori,Olaf,Wolfe,Syndra,Gorica,Ezreal,SPX,Nautilus,BMD,Kennen,Keel,Trundle,Evolved,Akali,Tomo,Yasuo,Chime,Gragas,0,1
3664,ESPORTSTMNT01/1220614,Team Infernal Drake,Team Mountain Drake,MistyStumpey,Gnar,winnie,Gragas,5fire,Qiyana,EvanRL,Tristana,Gweiss,Nautilus,PCL,Camille,Fanatiik,Elise,Menace,Renekton,Vex,Kai'Sa,Shady,Alistar,1,0
3665,ESPORTSTMNT01/1220631,Team Infernal Drake,Team Mountain Drake,MistyStumpey,Renekton,winnie,Gragas,5fire,Akali,EvanRL,Kai'Sa,Gweiss,Shen,PCL,Gangplank,Fanatiik,Lee Sin,Menace,Syndra,Vex,Tristana,Shady,Nautilus,1,0
3666,ESPORTSTMNT01/1220632,Team Ocean Drake,Team Cloud Drake,BMD,Vladimir,Keel,Jarvan IV,Evolved,Qiyana,Tomo,Heimerdinger,Chime,Ornn,dshao,Gangplank,Inori,Elise,Wolfe,Syndra,Gorica,Caitlyn,SPX,Nautilus,1,0
3667,ESPORTSTMNT01/1220639,Team Infernal Drake,Team Ocean Drake,MistyStumpey,Gangplank,winnie,Gragas,5fire,Qiyana,EvanRL,Heimerdinger,Gweiss,Galio,BMD,Riven,Keel,Nunu & Willump,Evolved,Lissandra,Tomo,Syndra,Chime,Nautilus,0,1
3668,ESPORTSTMNT01/1220640,Team Mountain Drake,Team Cloud Drake,PCL,Kayle,Fanatiik,Gragas,Menace,Yasuo,Vex,Xayah,Shady,Alistar,dshao,Rumble,Inori,Olaf,Wolfe,Syndra,Gorica,Lucian,SPX,Nautilus,1,0
3669,ESPORTSTMNT01/1220643,Team Ocean Drake,Team Infernal Drake,BMD,Kennen,Keel,Nocturne,Evolved,Ryze,Tomo,Ashe,Chime,Thresh,MistyStumpey,Irelia,winnie,Elise,5fire,Qiyana,EvanRL,Heimerdinger,Gweiss,Blitzcrank,1,0
3670,ESPORTSTMNT01/1220644,Team Cloud Drake,Team Mountain Drake,dshao,Gangplank,Inori,Elise,Wolfe,Ryze,Gorica,Kai'Sa,SPX,Alistar,PCL,Rumble,Fanatiik,Lee Sin,Menace,Syndra,Vex,Lucian,Shady,Leona,1,0
3671,ESPORTSTMNT01/1220645,Team Cloud Drake,Team Mountain Drake,dshao,Rumble,Inori,Olaf,Wolfe,Syndra,Gorica,Ezreal,SPX,Rakan,PCL,Camille,Fanatiik,Gragas,Menace,Yasuo,Vex,Lucian,Shady,Braum,1,0
3672,ESPORTSTMNT01/1220909,Team Cloud Drake,Team Infernal Drake,dshao,Jayce,Inori,Gragas,Wolfe,Syndra,Gorica,Kai'Sa,SPX,Rakan,MistyStumpey,Malphite,winnie,Lee Sin,5fire,Ryze,EvanRL,Ezreal,Gweiss,Leona,1,0
3673,ESPORTSTMNT01/1220935,Team Cloud Drake,Team Infernal Drake,dshao,Renekton,Inori,Elise,Wolfe,Ryze,Gorica,Kai'Sa,SPX,Leona,MistyStumpey,Kennen,winnie,Olaf,5fire,Syndra,EvanRL,Lucian,Gweiss,Nautilus,1,0
3674,ESPORTSTMNT01/1220947,Team Ocean Drake,Team Mountain Drake,BMD,Gangplank,Keel,Lee Sin,Evolved,Ryze,Tomo,Kai'Sa,Chime,Braum,PCL,Kayle,Fanatiik,Elise,Menace,Qiyana,Vex,Lucian,Shady,Alistar,1,0
3675,ESPORTSTMNT01/1220963,Team Mountain Drake,Team Ocean Drake,PCL,Rumble,Fanatiik,Jarvan IV,Menace,Syndra,Vex,Lucian,Shady,Braum,BMD,Riven,Keel,Olaf,Evolved,LeBlanc,Tomo,Ezreal,Chime,Nautilus,1,0
3676,ESPORTSTMNT01/1220964,Team Ocean Drake,Team Mountain Drake,BMD,Darius,Keel,Olaf,Evolved,Akali,Tomo,Ezreal,Chime,Nautilus,PCL,Gnar,Fanatiik,Elise,Menace,Qiyana,Vex,Kai'Sa,Shady,Leona,0,1
3677,ESPORTSTMNT01/1221440,EGN Esports,SAMCLAN Esports Club,Dreedy,Tristana,Time,Olaf,PainN,Veigar,Worst,Syndra,Mantorras,Leona,Flash,Ryze,Travanques,Lee Sin,NOMA,LeBlanc,Nuance,Caitlyn,Migas,Nautilus,0,1
3678,ESPORTSTMNT01/1221476,Boavista FC,Hexagone Esports,Sl4shD,Kennen,Migamos,Lee Sin,Burnie,Nautilus,Rev3nge,Lucian,Feedarias,Pyke,Hivito,Gnar,Goksi,Olaf,RapMonsters,Tristana,Nuokii,Sivir,Calmsky,Ornn,0,1
3679,ESPORTSTMNT01/1221483,Hexagone Esports,Boavista FC,Hivito,Ornn,Goksi,Skarner,RapMonsters,Ryze,Nuokii,Lucian,Calmsky,Leona,Sl4shD,Kennen,Migamos,Qiyana,Burnie,Neeko,Rev3nge,Caitlyn,Feedarias,Galio,0,1
3680,ESPORTSTMNT01/1221500,Hexagone Esports,Boavista FC,Hivito,Poppy,Goksi,Olaf,RapMonsters,Orianna,Nuokii,Lucian,Calmsky,Nautilus,Sl4shD,Kled,Migamos,Lee Sin,Burnie,Veigar,Rev3nge,Ezreal,Feedarias,Ornn,1,0
3681,ESPORTSTMNT01/1221666,K1CK,EGN Esports,WeiZoR,Kled,Cboi,Ekko,Baca,Veigar,Aeon,Senna,Joo,Tahm Kench,Dreedy,Camille,Time,Elise,PainN,Ryze,Worst,Varus,Mantorras,Nautilus,1,0
3682,ESPORTSTMNT01/1221828,EGN Esports,For The Win Esports,Dreedy,Vayne,Time,Jarvan IV,PainN,Ryze,Worst,Sivir,Mantorras,Thresh,Frozen,Ornn,Own3r,Lee Sin,Xaky,Veigar,Afm,Lucian,Plasma,Nautilus,1,0
3683,ESPORTSTMNT01/1221832,For The Win Esports,EGN Esports,Frozen,Vladimir,Own3r,Elise,Xaky,Ornn,Afm,Xayah,Plasma,Rakan,Dreedy,Camille,Time,Jarvan IV,PainN,Kayle,Worst,Syndra,Mantorras,Braum,0,1
3684,ESPORTSTMNT01/1222044,LUL Esports,Aris Esports,Champen,Fiora,Lunny,Rek'Sai,Jimsnop,Orianna,Tranquil,Gragas,L0ckie,Draven,Cephei,Shen,Scripter,Lucian,Peppe,Akali,Toxic,Kindred,Soap,Senna,0,1
