,id,blueTeamTag,redTeamTag,blueTop,blueTopChamp,blueJungle,blueJungleChamp,blueMiddle,blueMiddleChamp,blueADC,blueADCChamp,blueSupport,blueSupportChamp,redTop,redTopChamp,redJungle,redJungleChamp,redMiddle,redMiddleChamp,redADC,redADCChamp,redSupport,redSupportChamp,rResult,bResult
1762,9421-9421_game_1,Beyond Gaming Academy,MGN Blue Esports,TopRed,Gnar,RenYe,Vi,1116,Taliyah,Feng,Kalista,TNS,Taric,Yuki,Aatrox,Bala,Pantheon,Nogo,Swain,SkyK,Aphelios,Bunn,Renata Glasc,0,1
1763,9422-9422_game_1,DetonatioN FocusMe Academy,unknown team,tol2,Tristana,Nesty,Viego,Pinnnk,Galio,Marimo,Vayne,reri,Renata Glasc,unknown player,Kennen,unknown player,Wukong,unknown player,Sylas,unknown player,Samira,unknown player,Nautilus,1,0
1764,9423-9423_game_1,unknown team,Beyond Gaming Academy,unknown player,Gwen,unknown player,Wukong,unknown player,Akali,unknown player,Kalista,unknown player,Nautilus,TopRed,Renekton,RenYe,Sejuani,1116,Sylas,Feng,Aphelios,TNS,Taric,1,0
1765,9424-9424_game_1,MGN Blue Esports,DetonatioN FocusMe Academy,Yuki,Renekton,Bala,Wukong,Nogo,Swain,SkyK,Zeri,Bunn,Amumu,tol2,Kennen,Nesty,Kayn,Pinnnk,Lissandra,Marimo,Sivir,reri,Lulu,0,1
1766,9425-9425_game_1,J Team 2,Korean Streamer,RYue,Ornn,Maokee,Wukong,Adiogs,Ahri,Tide,Sivir,Cha9,Ashe,unknown player,Renekton,Natalie,Jarvan IV,unknown player,Lissandra,unknown player,Aphelios,LaCo,Renata Glasc,1,0
1767,9426-9426_game_1,Sengoku Gaming Academy,Team Flash,Ricky,Renekton,Popo,Sejuani,Akainu,Taliyah,Moyashi,Aphelios,chilioil,Tahm Kench,Yoshino,Aatrox,Phuc1,Wukong,Jane,Lissandra,Puddin,Sivir,Soraaa,Rakan,1,0
1768,9427-9427_game_1,Korean Streamer,Team Flash,unknown player,Renekton,Natalie,Wukong,unknown player,Sylas,unknown player,Aphelios,LaCo,Renata Glasc,Yoshino,Gragas,Phuc1,Sejuani,Jane,Ahri,Puddin,Sivir,Soraaa,Ashe,0,1
1769,9428-9428_game_1,J Team 2,Sengoku Gaming Academy,RYue,Mordekaiser,Breaker,Wukong,Adiogs,Ahri,Tide,Aphelios,Cha9,Leona,Ricky,Lillia,Popo,Sejuani,Akainu,Yasuo,Moyashi,Varus,chilioil,Amumu,0,1
1770,9429-9429_game_1,Sengoku Gaming Academy,Korean Streamer,Ricky,Renekton,Popo,Diana,Akainu,Yone,Moyashi,Senna,chilioil,Tahm Kench,unknown player,Rumble,Natalie,Vi,unknown player,LeBlanc,unknown player,Samira,LaCo,Amumu,1,0
1771,9430-9430_game_1,Team Flash,J Team 2,Yoshino,Ornn,Phuc1,Vi,Jane,Ryze,Puddin,Sivir,Soraaa,Lulu,RYue,Renekton,Breaker,Jarvan IV,Adiogs,Ahri,Tide,Lucian,Cha9,Nami,0,1
1772,9431-9431_game_1,T1 Esports Academy,V3 Esports Academy,Photon,Aatrox,Forest,Sejuani,TolanD,Yone,Trigger,Nilah,kabbie,Alistar,Pon,Ornn,HRK,Wukong,rre,Viktor,ezman,Sivir,Laxy,Yuumi,0,1
1773,9432-9432_game_1,FunPlus Phoenix Blaze,Dplus KIA Challengers,Kartis,Gnar,Haoye,Wukong,Qing,Taliyah,Xingye,Zeri,Lele,Nautilus,Thanatos,Aatrox,Lucid,Vi,Pullbae,Ahri,Rahel,Sivir,Bible,Braum,1,0
1774,9434-9434_game_1,Dplus KIA Challengers,T1 Esports Academy,Thanatos,Jax,Lucid,Trundle,Pullbae,Swain,Rahel,Kalista,Bible,Braum,Photon,Gragas,Forest,Poppy,TolanD,LeBlanc,Trigger,Aphelios,kabbie,Leona,1,0
1775,9435-9435_game_1,V3 Esports Academy,Dplus KIA Challengers,Pon,Ornn,HRK,Wukong,rre,Taliyah,ezman,Lucian,Laxy,Nami,Thanatos,Aatrox,Lucid,Vi,Pullbae,Ahri,Rahel,Sivir,Bible,Soraka,1,0
1776,9436-9436_game_1,T1 Esports Academy,FunPlus Phoenix Blaze,Photon,Renekton,Forest,Sejuani,TolanD,Sylas,Trigger,Nilah,kabbie,Nautilus,Kartis,Aatrox,Haoye,Wukong,Qing,Ahri,Xingye,Zeri,Lele,Braum,1,0
1777,9437-9437_game_1,MGN Blue Esports,unknown team,Yuki,Camille,Bala,Trundle,Emo,Galio,SkyK,Draven,Bunn,Nautilus,unknown player,Aatrox,unknown player,Nidalee,unknown player,Sylas,unknown player,Kalista,unknown player,Rell,1,0
1778,9438-9438_game_1,Beyond Gaming Academy,DetonatioN FocusMe Academy,TopRed,Renekton,RenYe,Wukong,1116,Orianna,Feng,Sivir,TNS,Rakan,tol2,Shen,Nesty,Vi,Pinnnk,Akshan,Marimo,Zeri,reri,Lulu,0,1
1779,9439-9439_game_1,DetonatioN FocusMe Academy,MGN Blue Esports,tol2,Darius,Nesty,Mordekaiser,Pinnnk,Galio,Marimo,Zeri,reri,Renata Glasc,Yuki,Renekton,Bala,Sejuani,Emo,Sylas,SkyK,Sivir,Bunn,Ashe,1,0
1780,9440-9440_game_1,Beyond Gaming Academy,unknown team,TopRed,Aatrox,RenYe,Wukong,1116,Ahri,Feng,Sivir,TNS,Nautilus,unknown player,Fiora,unknown player,Lee Sin,unknown player,Lissandra,unknown player,Lucian,unknown player,Nami,0,1
1781,9441-9441_game_1,MGN Blue Esports,Beyond Gaming Academy,Yuki,Renekton,Bala,Sejuani,Emo,Lissandra,SkyK,Zeri,Bunn,Ashe,TopRed,Aatrox,RenYe,Viego,1116,Varus,Feng,Kalista,TNS,Renata Glasc,1,0
1782,9442-9442_game_1,unknown team,DetonatioN FocusMe Academy,unknown player,Gnar,unknown player,Trundle,unknown player,Sylas,unknown player,Samira,unknown player,Rell,tol2,Tristana,Nesty,Kayn,Pinnnk,Galio,Marimo,Kalista,reri,Amumu,0,1
1783,9443-9443_game_1,MAX,Crest Gaming Act Academy,Garvey,Aatrox,KennyChan,Sejuani,Medzz,Taliyah,Xiaguang,Lucian,XinMo,Nami,Momo,Irelia,Funahwi,Vi,Kakkun,Ahri,Milan,Aphelios,Primo,Nautilus,0,1
1784,9444-9444_game_1,Nongshim Esports Academy,EDG Youth Team,DnDn,Renekton,Sylvie,Poppy,FIESTA,Sylas,Jiwoo,Aphelios,Peter,Nautilus,Solokill,Aatrox,monki,Vi,Cyku,LeBlanc,Leave,Zeri,Xiamu,Braum,1,0
1785,9445-9445_game_1,Crest Gaming Act Academy,EDG Youth Team,Momo,Irelia,Funahwi,Poppy,Kakkun,Sylas,Milan,Miss Fortune,Primo,Alistar,Solokill,Aatrox,monki,Trundle,Cyku,LeBlanc,Leave,Aphelios,Xiamu,Renata Glasc,1,0
1786,9446-9446_game_1,MAX,Nongshim Esports Academy,Garvey,Renekton,KennyChan,Poppy,Medzz,Taliyah,Xiaguang,Sivir,XinMo,Leona,DnDn,Gnar,Sylvie,Sejuani,FIESTA,Sylas,Jiwoo,Aphelios,Peter,Alistar,1,0
1787,9447-9447_game_1,Nongshim Esports Academy,Crest Gaming Act Academy,DnDn,Renekton,Sylvie,Bel'Veth,FIESTA,Zoe,Jiwoo,Nilah,Peter,Pyke,Momo,Aatrox,Funahwi,Wukong,Kakkun,Sylas,Milan,Lucian,Primo,Nami,0,1
1788,9448-9448_game_1,EDG Youth Team,MAX,Solokill,Gnar,monki,Vi,Cyku,Sylas,Leave,Nilah,Xiamu,Yuumi,Garvey,Gangplank,KennyChan,Wukong,Medzz,Azir,Xiaguang,Lucian,XinMo,Nami,1,0
1789,9449-9449_game_1,FunPlus Phoenix Blaze,Team Flash,Kartis,Gnar,Haoye,Poppy,Qing,Corki,Xingye,Kalista,Lele,Sett,Yoshino,Gwen,Phuc1,Wukong,Jane,Ahri,Puddin,Aphelios,Soraaa,Nautilus,0,1
1790,9449-9449_game_2,Team Flash,FunPlus Phoenix Blaze,Yoshino,Aatrox,Phuc1,Wukong,Jane,Ryze,Puddin,Zeri,Soraaa,Lulu,Kartis,Gnar,Haoye,Vi,Qing,Ahri,Xingye,Sivir,Lele,Nautilus,0,1
1791,9449-9449_game_3,FunPlus Phoenix Blaze,Team Flash,Kartis,Gnar,Haoye,Poppy,Qing,Ahri,Xingye,Kalista,Lele,Rakan,Yoshino,Gwen,Phuc1,Trundle,Jane,Lissandra,Puddin,Aphelios,Soraaa,Braum,0,1
1792,9449-9449_game_4,Team Flash,FunPlus Phoenix Blaze,Yoshino,Camille,Phuc1,Sejuani,Jane,Ahri,Puddin,Zeri,Soraaa,Lulu,Kartis,Jax,Haoye,Poppy,Qing,Zoe,Xingye,Sivir,Lele,Karma,1,0
1793,9450-9450_game_1,EDG Youth Team,unknown team,Solokill,Aatrox,monki,Wukong,Cyku,Azir,Leave,Kalista,Xiamu,Renata Glasc,unknown player,Gwen,unknown player,Urgot,unknown player,Sylas,unknown player,Draven,unknown player,Alistar,0,1
1794,9450-9450_game_2,EDG Youth Team,unknown team,Solokill,Aatrox,monki,Trundle,Cyku,Sylas,Leave,Draven,Xiamu,Amumu,unknown player,Fiora,unknown player,Taliyah,unknown player,Talon,unknown player,Kalista,unknown player,Rakan,1,0
1795,9450-9450_game_3,EDG Youth Team,unknown team,Solokill,Renekton,monki,Graves,Cyku,Ahri,Leave,Zeri,Xiamu,Yuumi,unknown player,Gwen,unknown player,Taliyah,unknown player,Talon,unknown player,Nilah,unknown player,Rell,0,1
1796,9450-9450_game_4,EDG Youth Team,unknown team,Solokill,Aatrox,monki,Wukong,Cyku,Akali,Leave,Zeri,Xiamu,Yuumi,unknown player,Irelia,unknown player,Lee Sin,unknown player,Sylas,unknown player,Sivir,unknown player,Nautilus,0,1
1797,9451-9451_game_1,Korean Streamer,T1 Esports Academy,unknown player,Maokai,Natalie,Wukong,unknown player,Sylas,unknown player,Aphelios,LaCo,Amumu,Photon,Lillia,Forest,Taliyah,TolanD,Renekton,Trigger,Sivir,kabbie,Renata Glasc,1,0
1798,9451-9451_game_2,T1 Esports Academy,Korean Streamer,Photon,Gnar,Forest,Poppy,TolanD,LeBlanc,Trigger,Sivir,kabbie,Yuumi,unknown player,Renekton,Natalie,Taliyah,unknown player,Ahri,unknown player,Aphelios,LaCo,Renata Glasc,0,1
1799,9451-9451_game_3,Korean Streamer,T1 Esports Academy,unknown player,Maokai,Natalie,Poppy,unknown player,Sylas,unknown player,Lucian,LaCo,Nami,Photon,Gwen,Forest,Lillia,TolanD,Renekton,Trigger,Sivir,kabbie,Nautilus,1,0
1800,9452-9452_game_1,Beyond Gaming Academy,MAX,TopRed,Aatrox,RenYe,Poppy,1116,Taliyah,Feng,Zeri,TNS,Amumu,Garvey,Renekton,KennyChan,Vi,Medzz,Galio,Xiaguang,Sivir,XinMo,Yuumi,1,0
1801,9452-9452_game_2,MAX,Beyond Gaming Academy,Garvey,Aatrox,KennyChan,Wukong,Medzz,Seraphine,Xiaguang,Sivir,XinMo,Karma,TopRed,Renekton,RenYe,Sejuani,1116,Akali,Feng,Zeri,TNS,Taric,0,1
1802,9452-9452_game_3,MAX,Beyond Gaming Academy,Garvey,Fiora,KennyChan,Wukong,Medzz,Swain,Xiaguang,Sivir,XinMo,Nautilus,TopRed,Aatrox,RenYe,Vi,1116,Ahri,Feng,Aphelios,TNS,Leona,0,1
1803,9453-9453_game_1,EDG Youth Team,FunPlus Phoenix Blaze,Solokill,Irelia,monki,Graves,Cyku,LeBlanc,Leave,Kalista,Xiamu,Renata Glasc,Kartis,Aatrox,Haoye,Bel'Veth,Qing,Ahri,Xingye,Draven,Lele,Nautilus,0,1
1804,9453-9453_game_2,FunPlus Phoenix Blaze,EDG Youth Team,Kartis,Aatrox,Haoye,Wukong,Qing,Ahri,Xingye,Ezreal,Lele,Leona,Solokill,Irelia,monki,Trundle,Cyku,Sylas,Leave,Draven,Xiamu,Nautilus,0,1
1805,9453-9453_game_3,EDG Youth Team,FunPlus Phoenix Blaze,Solokill,Gwen,monki,Vi,Cyku,Ahri,Leave,Zeri,Xiamu,Lulu,Kartis,Gnar,Haoye,Sejuani,Qing,Sylas,Xingye,Sivir,Lele,Karma,0,1
1806,9453-9453_game_4,FunPlus Phoenix Blaze,EDG Youth Team,Kartis,Gwen,Haoye,Wukong,Qing,Zoe,Xingye,Sivir,Lele,Alistar,Solokill,Akali,monki,Vi,Cyku,Ahri,Leave,Zeri,Xiamu,Amumu,0,1
1807,9453-9453_game_5,EDG Youth Team,FunPlus Phoenix Blaze,Solokill,Gwen,monki,Wukong,Cyku,Sylas,Leave,Tristana,Xiamu,Alistar,Kartis,Aatrox,Haoye,Viego,Qing,Ahri,Xingye,Sivir,Lele,Braum,0,1
1808,9454-9454_game_1,MAX,T1 Esports Academy,Garvey,Aatrox,KennyChan,Wukong,Medzz,Galio,Xiaguang,Sivir,XinMo,Alistar,Photon,Irelia,Forest,Sejuani,TolanD,Azir,Trigger,Nilah,kabbie,Renata Glasc,0,1
1809,9454-9454_game_2,T1 Esports Academy,MAX,Photon,Gnar,Forest,Sejuani,TolanD,Sylas,Trigger,Aphelios,kabbie,Tahm Kench,Garvey,Aatrox,KennyChan,Wukong,Medzz,Azir,Xiaguang,Draven,XinMo,Nautilus,0,1
1810,9454-9454_game_3,MAX,T1 Esports Academy,Garvey,Ornn,KennyChan,Wukong,Medzz,Corki,Xiaguang,Lucian,XinMo,Nami,Photon,Aatrox,Forest,Trundle,TolanD,Azir,Trigger,Sivir,kabbie,Lulu,1,0
1811,9454-9454_game_4,MAX,T1 Esports Academy,Garvey,Aatrox,KennyChan,Trundle,Medzz,Ahri,Xiaguang,Sivir,XinMo,Amumu,Photon,Sejuani,Forest,Viego,TolanD,Swain,Trigger,Aphelios,kabbie,Alistar,0,1
1812,9454-9454_game_5,T1 Esports Academy,MAX,Photon,Irelia,Forest,Sejuani,TolanD,Akali,Trigger,Caitlyn,kabbie,Lux,Garvey,Aatrox,KennyChan,Wukong,Medzz,Sylas,Xiaguang,Aphelios,XinMo,Renata Glasc,1,0
1813,9455-9455_game_1,EDG Youth Team,MAX,Solokill,Gnar,monki,Vi,Cyku,LeBlanc,Leave,Zeri,Xiamu,Yuumi,Garvey,Aatrox,KennyChan,Sejuani,Medzz,Ahri,Xiaguang,Lucian,XinMo,Nami,0,1
1814,9455-9455_game_2,MAX,EDG Youth Team,Garvey,Gnar,KennyChan,Wukong,Medzz,Sylas,Xiaguang,Draven,XinMo,Nautilus,Solokill,Irelia,monki,Trundle,Cyku,Ahri,Leave,Nilah,Xiamu,Yuumi,1,0
1815,9455-9455_game_3,MAX,EDG Youth Team,Garvey,Aatrox,KennyChan,Vi,Medzz,Azir,Xiaguang,Aphelios,XinMo,Nautilus,Solokill,Irelia,monki,Trundle,Cyku,Ahri,Leave,Sivir,Xiamu,Lulu,1,0
1816,9635-9635_game_1,unknown team,Team Pinnacle,unknown player,Aatrox,unknown player,Viego,unknown player,Akali,unknown player,Samira,unknown player,Rell,1024,Fiora,Wxm,Sejuani,Capp1r,Sylas,ea7,Kai'Sa,Loco,Nautilus,0,1
1817,9636-9636_game_1,unknown team,EQX,Lies,Jax,JYP,Kindred,unknown player,Ryze,unknown player,Varus,unknown player,Braum,unknown player,Jax,unknown player,Wukong,unknown player,Akali,unknown player,Zeri,WuNai,Yuumi,0,1
1818,9637-9637_game_1,unknown team,unknown team,unknown player,K'Sante,Mlxg,Sejuani,unknown player,Akali,unknown player,Zeri,unknown player,Yuumi,Alielie,Fiora,Geju,Wukong,Jingtian,Vex,unknown player,Kalista,Sora,Soraka,1,0
1819,9638-9638_game_1,unknown team,Qing Jiu E-sport Club,unknown player,Camille,unknown player,Rumble,unknown player,Irelia,unknown player,Kalista,unknown player,Nautilus,New,K'Sante,Forsaken,Sejuani,YeG,LeBlanc,pqy,Zeri,Xinyuan,Yuumi,1,0
1820,9639-9639_game_1,Bilibili Live,Shu Dai Xiong Gaming,unknown player,Mordekaiser,unknown player,Viego,unknown player,Talon,unknown player,Kai'Sa,Summer,Amumu,XHB,Karma,Noregret,Wukong,Desire,Azir,Ever,Lucian,Kabishou,Nami,0,1
1821,9640-9640_game_1,unknown team,MAX,jkw,Jax,unknown player,Bel'Veth,unknown player,Cassiopeia,unknown player,Draven,unknown player,Blitzcrank,Garvey,K'Sante,Crush3,Graves,Medzz,Syndra,Vinay,Varus,XinMo,Braum,1,0
1822,9641-9641_game_1,Young Miracles,unknown team,YJJ,Jax,Starfire,Kindred,Xiaofan,Galio,Shaoye,Draven,Yan,Renata Glasc,unknown player,Mordekaiser,unknown player,Viego,unknown player,Lissandra,unknown player,Sivir,unknown player,Yuumi,0,1
1823,9642-9642_game_1,unknown team,unknown team,unknown player,Akshan,unknown player,Rumble,unknown player,Renekton,unknown player,Draven,unknown player,Blitzcrank,957,Fiora,West,Zed,Teacherma,Taliyah,san,Ezreal,pyl,Heimerdinger,1,0
1824,9643-9643_game_1,EQX,unknown team,unknown player,Jax,unknown player,Graves,unknown player,Ahri,unknown player,Zeri,WuNai,Yuumi,unknown player,Rumble,unknown player,Sejuani,unknown player,Lissandra,unknown player,Varus,unknown player,Nami,0,1
1825,9644-9644_game_1,Qing Jiu E-sport Club,unknown team,New,K'Sante,Forsaken,Sejuani,YeG,Viktor,pqy,Zeri,Xinyuan,Yuumi,Lies,Dr. Mundo,JYP,Kindred,unknown player,Ryze,unknown player,Varus,unknown player,Nautilus,1,0
1826,9645-9645_game_1,Shu Dai Xiong Gaming,unknown team,Noregret,Aatrox,XHB,Sejuani,Desire,Yone,Ever,Draven,Kabishou,Blitzcrank,unknown player,Fiora,unknown player,Nidalee,unknown player,Irelia,unknown player,Kalista,unknown player,Nautilus,1,0
1827,9646-9646_game_1,unknown team,unknown team,Alielie,Jax,Geju,Wukong,Jingtian,Vex,unknown player,Kalista,Sora,Taric,unknown player,Aatrox,unknown player,Viego,unknown player,Akali,unknown player,Samira,unknown player,Rell,0,1
1828,9647-9647_game_1,unknown team,unknown team,unknown player,Ahri,unknown player,Kindred,unknown player,Ornn,unknown player,Varus,unknown player,Braum,unknown player,Darius,Mlxg,Sejuani,unknown player,Sylas,unknown player,Ezreal,unknown player,Galio,1,0
1829,9648-9648_game_1,unknown team,Bilibili Live,957,Fiora,West,Lee Sin,Teacherma,Lissandra,san,Zeri,pyl,Yuumi,unknown player,Jax,unknown player,Diana,unknown player,Talon,unknown player,Lucian,Summer,Nami,0,1
1830,9649-9649_game_1,Team Pinnacle,unknown team,1024,Urgot,Wxm,Sejuani,Capp1r,Akali,ea7,Ezreal,Loco,Braum,unknown player,Jax,unknown player,Rek'Sai,unknown player,Cassiopeia,unknown player,Draven,unknown player,Blitzcrank,1,0
1831,9650-9650_game_1,MAX,Young Miracles,Garvey,Gwen,Crush3,Xin Zhao,Medzz,Syndra,Vinay,Varus,XinMo,Heimerdinger,YJJ,Jax,Starfire,Nidalee,Xiaofan,Renekton,Shaoye,Zeri,Yan,Yuumi,1,0
1832,9652-9652_game_1,Team Pinnacle,unknown team,1024,Urgot,Wxm,Lillia,Capp1r,Sylas,ea7,Varus,Loco,Alistar,unknown player,Galio,unknown player,Kindred,unknown player,Camille,unknown player,Varus,unknown player,Braum,0,1
1833,9653-9653_game_1,unknown team,Bilibili Live,unknown player,Aatrox,unknown player,Lee Sin,unknown player,Lissandra,unknown player,Samira,unknown player,Rell,unknown player,Jax,unknown player,Wukong,unknown player,Ekko,unknown player,Xayah,Summer,Rakan,0,1
1834,9654-9654_game_1,EQX,unknown team,unknown player,Gragas,unknown player,Graves,unknown player,Ahri,unknown player,Zeri,WuNai,Yuumi,unknown player,Darius,Mlxg,Sejuani,unknown player,Sylas,unknown player,Ezreal,unknown player,Ashe,1,0
1835,9655-9655_game_1,unknown team,unknown team,Alielie,Nasus,Geju,Lee Sin,Jingtian,Syndra,unknown player,Kalista,Sora,Bard,957,Gnar,West,Poppy,Teacherma,Taliyah,san,Sivir,pyl,Yuumi,0,1
1836,9656-9656_game_1,unknown team,Young Miracles,Lies,Jax,JYP,Kindred,unknown player,Ryze,unknown player,Varus,unknown player,Braum,YJJ,K'Sante,Starfire,Kindred,Xiaofan,Galio,Shaoye,Draven,Yan,Renata Glasc,0,1
1837,9657-9657_game_1,unknown team,unknown team,unknown player,Fiora,unknown player,Graves,unknown player,Zoe,unknown player,Varus,unknown player,Heimerdinger,unknown player,Jax,unknown player,Rek'Sai,unknown player,Cassiopeia,unknown player,Draven,unknown player,Blitzcrank,0,1
1838,9658-9658_game_1,MAX,Qing Jiu E-sport Club,Garvey,K'Sante,Xiao17,Wukong,Medzz,Syndra,Vinay,Samira,XinMo,Rell,New,Jax,Forsaken,Sejuani,YeG,Sylas,pqy,Lucian,Xinyuan,Nami,0,1
1839,9660-9660_game_1,unknown team,EQX,unknown player,Fiora,unknown player,Vi,unknown player,Azir,unknown player,Samira,unknown player,Amumu,Kouke,Gnar,unknown player,Kindred,unknown player,Syndra,unknown player,Xayah,WuNai,Nautilus,0,1
1840,9661-9661_game_1,Qing Jiu E-sport Club,Shu Dai Xiong Gaming,New,K'Sante,Forsaken,Diana,suiyuan,Yasuo,pqy,Xayah,YeG,Rakan,Noregret,Renekton,XHB,Lee Sin,Desire,Sylas,Ever,Varus,Kabishou,Renata Glasc,1,0
1841,9662-9662_game_1,Bilibili Live,Team Pinnacle,unknown player,Sett,MiaoXianRen,Sylas,Cixue,Talon,unknown player,Kai'Sa,unknown player,Lux,1024,Urgot,Wxm,Viego,Capp1r,Sylas,ea7,Miss Fortune,Loco,Leona,0,1
1842,9663-9663_game_1,unknown team,unknown team,957,Gnar,West,Lee Sin,Teacherma,Lissandra,san,Varus,pyl,Heimerdinger,unknown player,Fiora,unknown player,Graves,unknown player,Zoe,unknown player,Varus,unknown player,Bard,1,0
1843,9664-9664_game_1,unknown team,unknown team,Alielie,Fiora,Geju,Lee Sin,Jingtian,LeBlanc,unknown player,Kalista,Sora,Soraka,Lies,Jax,JYP,Kindred,unknown player,Ryze,unknown player,Varus,unknown player,Renata Glasc,0,1
1844,9665-9665_game_1,unknown team,unknown team,unknown player,Darius,Mlxg,Sejuani,unknown player,Sylas,unknown player,Ezreal,unknown player,Alistar,unknown player,Sejuani,unknown player,Viego,unknown player,Akali,unknown player,Aphelios,unknown player,Nautilus,0,1
1845,9666-9666_game_1,Young Miracles,MAX,YJJ,Jax,Starfire,Nidalee,Xiaofan,Galio,Shaoye,Zeri,Yan,Yuumi,Garvey,K'Sante,Xiao17,Wukong,Medzz,Syndra,Vinay,Samira,XinMo,Rell,1,0
1846,9667-9667_game_1,unknown team,unknown team,Lies,Kennen,JYP,Kindred,unknown player,Ryze,unknown player,Lucian,unknown player,Nami,unknown player,Fiora,unknown player,Taliyah,unknown player,Irelia,unknown player,Kalista,unknown player,Nautilus,1,0
1847,9668-9668_game_1,MAX,unknown team,Garvey,K'Sante,Xiao17,Graves,Medzz,Syndra,Vinay,Lucian,XinMo,Nami,unknown player,Darius,Mlxg,Sejuani,unknown player,Akali,unknown player,Ezreal,unknown player,Maokai,0,1
1848,9670-9670_game_1,LNG Esports,Team WE,Zika,Fiora,Darwin,Sejuani,Yuekai,Syndra,LP,Kalista,Hang,Renata Glasc,Biubiu,K'Sante,Heng,Wukong,Shanks,Syndra,Hope,Lucian,Iwandy,Nami,1,0
1849,9670-9670_game_2,LNG Esports,Team WE,Zika,K'Sante,Darwin,Lee Sin,Yuekai,Azir,LP,Zeri,Hang,Yuumi,Biubiu,Fiora,Heng,Poppy,Shanks,Ryze,Hope,Varus,Iwandy,Karma,1,0
1850,9671-9671_game_1,Anyone's Legend,Oh My God,Zdz,K'Sante,Xiaohao,Wukong,Harder,LeBlanc,Betty,Sivir,SwordArt,Yuumi,shanji,K'Sante,Aki,Vi,Creme,Akali,Able,Zeri,Jerry,Yuumi,1,0
1851,9671-9671_game_2,Anyone's Legend,Oh My God,Zdz,K'Sante,Xiaohao,Wukong,Harder,Azir,Betty,Kalista,SwordArt,Rell,shanji,Aatrox,Aki,Maokai,Creme,Taliyah,Able,Zeri,Jerry,Renata Glasc,0,1
1852,9671-9671_game_3,Oh My God,Anyone's Legend,shanji,Aatrox,Aki,Viego,Creme,Sylas,Able,Lucian,Jerry,Nami,Zdz,Fiora,Xiaohao,Graves,Harder,Syndra,Betty,Kalista,SwordArt,Nautilus,1,0
1853,9672-9672_game_1,unknown team,Rare Atom,Alielie,Fiora,Geju,Wukong,Jingtian,LeBlanc,unknown player,Kalista,Sora,Renata Glasc,Yu,Aatrox,Leyan,Viego,Strive,Syndra,Assum,Draven,Southwind,Blitzcrank,0,1
1854,9672-9672_game_2,Rare Atom,unknown team,Yu,K'Sante,Leyan,Sejuani,Strive,Akali,Assum,Varus,Southwind,Heimerdinger,Alielie,Jax,Geju,Trundle,Jingtian,Syndra,unknown player,Xayah,Sora,Soraka,0,1
1855,9672-9672_game_3,unknown team,Rare Atom,Alielie,K'Sante,Geju,Wukong,Jingtian,Sylas,unknown player,Kai'Sa,Sora,Ashe,Yu,Aatrox,Leyan,Vi,Strive,Taliyah,Assum,Varus,Southwind,Renata Glasc,1,0
1856,9675-9675_game_1,MAX,Bilibili Gaming,Garvey,K'Sante,Xiao17,Lee Sin,Medzz,Syndra,Vinay,Kalista,Guard1an,Blitzcrank,Bin,Fiora,Xun,Vi,Yagao,Syndra,Elk,Lucian,ON,Nami,1,0
1857,9675-9675_game_2,MAX,Bilibili Gaming,Garvey,Aatrox,Xiao17,Vi,Medzz,Viktor,Vinay,Samira,Guard1an,Nautilus,Bin,Camille,Xun,Kindred,Yagao,Ryze,Elk,Lucian,ON,Nami,1,0
1858,9676-9676_game_1,Victory Five,ThunderTalk Gaming,Invincible,Fiora,XLB,Vi,Dream,Syndra,Photic,Zeri,Zhuo,Yuumi,HOYA,K'Sante,Beichuan,Wukong,ucal,Syndra,huanfeng,Lucian,XinLiu,Nami,1,0
1859,9676-9676_game_2,Victory Five,ThunderTalk Gaming,Invincible,Renekton,XLB,Sylas,Dream,Syndra,Photic,Varus,Zhuo,Renata Glasc,HOYA,Aatrox,Beichuan,Sejuani,ucal,Akali,huanfeng,Jhin,XinLiu,Soraka,0,1
1860,9676-9676_game_3,ThunderTalk Gaming,Victory Five,HOYA,Gwen,Beichuan,Kindred,ucal,Ryze,huanfeng,Varus,XinLiu,Braum,Invincible,Aatrox,XLB,Vi,Dream,Galio,Photic,Kalista,Zhuo,Renata Glasc,0,1
1861,9678-9678_game_1,Invictus Gaming,Team WE,neny,K'Sante,Tianzhen,Poppy,MG,Ryze,Ahn,Lucian,Wink,Nami,Biubiu,K'Sante,Heng,Kindred,Shanks,Syndra,Hope,Kalista,Iwandy,Renata Glasc,0,1
1862,9678-9678_game_2,Team WE,Invictus Gaming,Biubiu,Fiora,Heng,Lee Sin,Shanks,Sylas,Hope,Lucian,Iwandy,Karma,neny,Aatrox,Tianzhen,Vi,MG,Ryze,Ahn,Varus,Wink,Nami,1,0
1863,9679-9679_game_1,unknown team,FunPlus Phoenix,unknown player,Fiora,unknown player,Nidalee,unknown player,Irelia,unknown player,Varus,unknown player,Heimerdinger,Xiaolaohu,Jax,Haoye,Diana,Care,Yasuo,Xingye,Kalista,Lele,Renata Glasc,0,1
1864,9679-9679_game_2,FunPlus Phoenix,unknown team,Xiaolaohu,Fiora,Haoye,Sejuani,Care,Sylas,Xingye,Jhin,Lele,Nautilus,unknown player,Camille,unknown player,Graves,unknown player,Syndra,unknown player,Varus,unknown player,Galio,1,0
