,id,blueTeamTag,redTeamTag,blueTop,blueTopChamp,blueJungle,blueJungleChamp,blueMiddle,blueMiddleChamp,blueADC,blueADCChamp,blueSupport,blueSupportChamp,redTop,redTopChamp,redJungle,redJungleChamp,redMiddle,redMiddleChamp,redADC,redADCChamp,redSupport,redSupportChamp,rResult,bResult
3975,ESPORTSTMNT02/1286429,OP innogy eSport,SK Gaming Prime,Rocklho,Ornn,Canee,Jarvan IV,Diplex,Ziggs,Lothi,Senna,Lilipp,Tahm Kench,Ventair,Sett,Phrenic,Sejuani,Reeker,Sylas,Orion,Miss Fortune,Trymbi,Thresh,0,1
3976,ESPORTSTMNT02/1286450,MOUZ NXT,FC Schalke 04 Evolution,Tolkin,Soraka,Obsess,Poppy,LIDER,Camille,Jeskla,Kog'Maw,promisq,Lulu,Sleeping,Fiora,Gilius,Gragas,Sertuss,LeBlanc,Innaxe,Ezreal,Nukes,Yuumi,0,1
3977,ESPORTSTMNT02/1286484,ad hoc gaming,mYinsanity,Scarface,Gangplank,Memento,Sejuani,Xioh,Syndra,Freeze,Senna,kamilius,Tahm Kench,Crowno,Ryze,Greenfire,Jarvan IV,Glowing,Qiyana,GoldenGod,Miss Fortune,Uloper,Braum,0,1
3978,ESPORTSTMNT02/1286505,GamerLegion,Berlin International Gaming,Phones,Sett,Rabble,Kayn,Nite,Cassiopeia,Hjarnan,Senna,Visdom,Tahm Kench,WhiteKnight,Ornn,Don Arts,Sejuani,ZaZee,Azir,BEAN,Tristana,Labrov,Janna,0,1
3979,ESPORTSTMNT02/1286608,SeolHaeOne Prince,DRX,ikssu,Soraka,Flawless,Olaf,Keine,Jayce,Trigger,Ziggs,Secret,Nautilus,Doran,Aatrox,Pyosik,Trundle,Chovy,Rumble,Deft,Senna,Keria,Tahm Kench,1,0
3980,ESPORTSTMNT02/1286670,DRX,SeolHaeOne Prince,Doran,Aatrox,Pyosik,Kindred,Chovy,Sylas,Deft,Aphelios,Keria,Braum,ikssu,Ornn,Flawless,Rek'Sai,Keine,Azir,Trigger,Miss Fortune,Secret,Nautilus,0,1
3981,ESPORTSTMNT02/1286682,T1,Liiv SANDBOX,Canna,Sett,Cuzz,Olaf,Faker,LeBlanc,Teddy,Ezreal,Effort,Karma,Summit,Soraka,OnFleek,Lee Sin,Dove,Syndra,Leo,Miss Fortune,GorillA,Thresh,0,1
3982,ESPORTSTMNT02/1286736,Liiv SANDBOX,T1,Summit,Soraka,OnFleek,Jarvan IV,Dove,Ekko,Leo,Miss Fortune,GorillA,Nautilus,Canna,Sett,Cuzz,Gragas,Faker,Azir,Teddy,Kai'Sa,Effort,Taric,1,0
3983,ESPORTSTMNT02/1286831,Nocturns Gaming,Coliseo Dragons,Sunblast,Irelia,Volcanic Dog,Gragas,FIare,Ornn,Nothing,Miss Fortune,Ackerman,Leona,pan,Rumble,Funky Dog,Sejuani,Godv,Yasuo,Godeto,Ezreal,Wrath,Braum,0,1
3984,ESPORTSTMNT02/1286841,Sinisters,Isurus Academy,Rivality,Ornn,Matzon,Jarvan IV,Lhazurt,Diana,Crus,Aphelios,Nekhazten,Nautilus,Sabaneti,Sett,Follow,Gragas,Kytra,Orianna,Artyk,Senna,Choisix,Tahm Kench,0,1
3985,ESPORTSTMNT02/1286850,Intel New Indians,9z Team,Hazard,Aatrox,woofi,Jarvan IV,Regi,Viktor,Kimi,Miss Fortune,Scryers,Nautilus,Nate,Sett,Froststrike,Lee Sin,Rakyz,Orianna,Prodigy,Varus,Tsunami,Thresh,1,0
3986,ESPORTSTMNT02/1286869,River Plate Gaming,Furious Gaming Argentina,lRoma,Kled,Fresco,Sejuani,F3NIX,Vladimir,Wesker,Caitlyn,Nnicky,Morgana,Izaenk,Fiora,Shookz,Ekko,DiDi,LeBlanc,Maxix,Miss Fortune,Escle,Leona,1,0
3987,ESPORTSTMNT02/1286873,Malvinas Gaming,Undead Gaming,SryNotSry,Mordekaiser,Gankkkk,Jarvan IV,Fear,Syndra,TomnaM,Miss Fortune,Shmebu,Alistar,Nipphu,Sett,Style,Elise,Enga,Qiyana,Krim,Ezreal,Gastruks,Rakan,1,0
3988,ESPORTSTMNT02/1286918,KT Rolster,Hanwha Life Esports,SoHwan,Kennen,bonO,Jarvan IV,Kuro,Lissandra,Aiming,Ezreal,TusiN,Nautilus,CuVee,Aatrox,Haru,Lee Sin,Tempt,LeBlanc,Vsta,Miss Fortune,Lehends,Taric,0,1
3989,ESPORTSTMNT02/1286938,Hanwha Life Esports,KT Rolster,CuVee,Camille,Haru,Jarvan IV,Tempt,Syndra,Vsta,Miss Fortune,Lehends,Yuumi,SoHwan,Aatrox,bonO,Elise,Kuro,Azir,Aiming,Senna,TusiN,Volibear,1,0
3990,ESPORTSTMNT02/1286962,Dplus KIA,Kwangdong Freecs,Nuguri,Kennen,Canyon,Rek'Sai,ShowMaker,Syndra,Nuclear,Aphelios,BeryL,Taric,Kiin,Aatrox,Dread,Lee Sin,Fly,Ekko,Mystic,Ezreal,Ben,Karma,0,1
3991,ESPORTSTMNT02/1286964,CERBERUS Esports,EVOS Esports,LL,Aatrox,XuHao,Trundle,Yado,Zoe,Artemis,Miss Fortune,RonOP,Thresh,Hiro02,Ornn,Sorn,Jarvan IV,Pake,Irelia,Divkid,Ezreal,Bie,Braum,0,1
3992,ESPORTSTMNT02/1286996,ahq eSports Club,J Team,Ziv,Renekton,Kongyue,Rek'Sai,Uniboy,Zoe,Wako,Miss Fortune,Ysera,Leona,Rest,Gangplank,Hana,Sejuani,Nestea,Sylas,Lilv,Kalista,Woody,Thresh,0,1
3993,ESPORTSTMNT02/1287011,EVOS Esports,CERBERUS Esports,Hiro02,Mordekaiser,Sorn,Lee Sin,Pake,Cassiopeia,Divkid,Miss Fortune,Bie,Blitzcrank,LL,Ornn,XuHao,Jarvan IV,Yado,Orianna,Artemis,Xayah,RonOP,Thresh,1,0
3994,ESPORTSTMNT02/1287017,Berjaya Dragons,Resurgence,Azhi,Ornn,Enso,Gragas,Minji,Zoe,Keres,Ezreal,Chilly,Nautilus,Shinsekai,Soraka,Gengar,Sejuani,Raven,Qiyana,Mexi,Miss Fortune,Dennis,Thresh,0,1
3995,ESPORTSTMNT02/1287022,Kwangdong Freecs,Dplus KIA,Kiin,Kayle,Spirit,Jarvan IV,Fly,Ornn,Mystic,Kalista,Jelly,Nautilus,Nuguri,Quinn,Canyon,Sejuani,ShowMaker,Syndra,Nuclear,Sett,Hoit,Yuumi,0,1
3996,ESPORTSTMNT02/1287039,Saigon Buffalo,GAM Esports,Pun,Ornn,Meliodas,Shyvana,Naul,Zoe,Bigkoro,Miss Fortune,H3,Thresh,Kiaya,Mordekaiser,Levi,Sejuani,Dia1,Pantheon,Blazes,Senna,Palette,Tahm Kench,1,0
3997,ESPORTSTMNT02/1287048,Dplus KIA,Kwangdong Freecs,Nuguri,Soraka,Canyon,Olaf,ShowMaker,Azir,Nuclear,Aphelios,BeryL,Taric,Kiin,Sett,Spirit,Trundle,Fly,Zoe,Mystic,Caitlyn,Jelly,Senna,1,0
3998,ESPORTSTMNT02/1287051,Liyab Esports,Hong Kong Attitude,Kurd,Fiora,DoeDoii,Lee Sin,Rex,LeBlanc,Exosen,Miss Fortune,Hamezz,Morgana,3z,Mordekaiser,Holo,Jarvan IV,JimieN,Rumble,MnM,Ezreal,Wing,Karma,0,1
3999,ESPORTSTMNT02/1287054,GAM Esports,Saigon Buffalo,Kiaya,Ornn,Levi,Shyvana,Dia1,Lucian,Blazes,Caitlyn,Palette,Karma,Hasmed,Vladimir,Meliodas,Jarvan IV,Naul,Rumble,Bigkoro,Senna,H3,Tahm Kench,0,1
4000,ESPORTSTMNT02/1287064,Resurgence,Machi Esports,Shinsekai,Ornn,Gengar,Gragas,Raven,LeBlanc,Mexi,Miss Fortune,Dennis,Thresh,PK,Sett,Gemini,Lee Sin,Mission,Zoe,Bruce,Lucian,Koala,Blitzcrank,1,0
4001,ESPORTSTMNT02/1287073,Talon Esports,Nova Esports,Hanabi,Gangplank,River,Jarvan IV,Candy,Rumble,Unified,Miss Fortune,Kaiwing,Braum,Rockky,Renekton,Ryan,Gragas,G4,Azir,MixcrosS,Jhin,Pop,Nautilus,0,1
4002,ESPORTSTMNT02/1287168,Gen.G,SeolHaeOne Prince,Rascal,Ornn,Clid,Elise,Bdd,Pantheon,Ruler,Ezreal,Life,Yuumi,ikssu,Zilean,Flawless,Rek'Sai,Keine,Syndra,Trigger,Miss Fortune,Secret,Nautilus,0,1
4003,ESPORTSTMNT02/1287203,SeolHaeOne Prince,Gen.G,ikssu,Sett,Flawless,Nidalee,Keine,Jayce,Trigger,Morgana,Mia,Pyke,Rascal,Akali,Clid,Jarvan IV,Bdd,Azir,Ruler,Senna,Life,Tahm Kench,1,0
4004,ESPORTSTMNT02/1287256,DRX,Griffin,Doran,Soraka,Pyosik,Olaf,Chovy,Rumble,Deft,Aphelios,Keria,Thresh,Sw0rd,Viktor,Tarzan,Trundle,ucal,Ornn,Viper,Miss Fortune,kabbie,Nautilus,0,1
4005,ESPORTSTMNT02/1287286,Griffin,DRX,Sw0rd,Aatrox,Tarzan,Lee Sin,ucal,Syndra,Viper,Senna,kabbie,Tahm Kench,Doran,Kennen,Pyosik,Sejuani,Chovy,Sett,Deft,Varus,Keria,Yuumi,1,0
4006,ESPORTSTMNT02/1291045,Golden Guardians Academy,CLG Academy,Darshan,Sett,Hard,Sejuani,Ablazeolive,Azir,Gorica,Xayah,huhi,Rakan,RJS,Ornn,Fragas,Gragas,Tuesday,Orianna,Wind,Aphelios,Fill,Braum,0,1
4007,ESPORTSTMNT02/1291071,Evil Geniuses Academy,Cloud9 Academy,Brandini,Gangplank,AnDa,Jarvan IV,5fire,Orianna,Deftly,Xayah,Matt Elento,Rakan,Fudge,Ornn,Inori,Rek'Sai,Palafox,Zoe,k1ng,Aphelios,Diamond,Thresh,1,0
4008,ESPORTSTMNT02/1291091,Team Liquid Academy,Immortals Academy,Jenkins,Soraka,Shernfire,Rek'Sai,Yusui,Ornn,Tactical,Miss Fortune,Cao,Nautilus,Allorim,Tristana,Potluck,Lee Sin,Insanity,Mordekaiser,Apollo,Varus,Gate,Sett,0,1
4009,ESPORTSTMNT02/1291384,Flayn eSports CZSK Edition,Cyber Gaming,Vlk,Gangplank,Dalijes,Xin Zhao,Shy,Lulu,wilq,Aphelios,HONOR,Braum,Wondro,Sett,Lylajn,Skarner,Nora,Syndra,DANY,Miss Fortune,Pitress,Leona,1,0
4010,ESPORTSTMNT02/1291811,Elementaries Esport Club,Upper Echelon,Bako,Renekton,Fallen,Sejuani,Saulius,Viktor,ProxeYY,Aphelios,KroMAX,Nautilus,Patkica,Sett,Lotuss,Elise,Dehaste,Ryze,Flif,Ezreal,prmk,Yuumi,0,1
4011,ESPORTSTMNT02/1291830,ŠAIM SE SuppUp,ŠAIM SE,KLOWNY,Gnar,SPOOKY,Sejuani,Lukezy,Ornn,Vzz,Miss Fortune,whiteinn,Leona,Darlik,Sett,Stefan,Karthus,Kashtelan,Tristana,Nikola,Aphelios,Tasteless,Rakan,1,0
4012,ESPORTSTMNT02/1291849,Crvena zvezda Esports,Level Up esports,Kektz,Sett,Outlandisch,Lee Sin,meight,LeBlanc,Hiro,Miss Fortune,Vio,Karma,Nazgul,Irelia,Velja,Elise,impułse,Rengar,Dakeey,Ezreal,Bona,Braum,1,0
4013,ESPORTSTMNT02/1291870,WarKidZ E-Sports,WiLD MultiGaming,Kirito,Kayle,Hatred,Jarvan IV,twohoyrz,Cassiopeia,Baybror,Miss Fortune,Cl0x,Thresh,Defleck,Soraka,CrankZ,Ekko,Fear,Syndra,Kisze,Aphelios,Rabbano,Braum,0,1
4014,ESPORTSTMNT02/1291875,Valorous,Humanoids5,Xowito,Ornn,KNoW NAME,Elise,Filopo,Yasuo,Cuest1oN,Miss Fortune,Glory,Thresh,Wamu,Sylas,Sami,Sejuani,BenjiG,Zoe,S1CKZ,Ezreal,Kyon,Nautilus,0,1
4015,ESPORTSTMNT02/1291882,BCN Squad,MAD Lions Madrid,Wardain,Ornn,Viking,Jarvan IV,Backlund,Akali,Nixerino,Kai'Sa,Homi,Rakan,Werlyb,Sett,Koldo,Gragas,Hatrixx,Yasuo,Flakked,Ezreal,Prime,Nautilus,0,1
4016,ESPORTSTMNT02/1291892,Evil Geniuses Academy,Immortals Academy,Brandini,Aatrox,AnDa,Olaf,5fire,Malzahar,Deftly,Ezreal,Matt Elento,Yuumi,Allorim,Nocturne,Potluck,Elise,Insanity,Zoe,Apollo,Miss Fortune,Gate,Leona,1,0
4017,ESPORTSTMNT02/1291901,Rebirth eSports,Furious Gaming Chile,Skeeto,Mordekaiser,Juliostito,Jarvan IV,Kiefer,Ornn,Kz,Miss Fortune,sOnyky,Thresh,Kryzpo,Fiora,Yhon,Gragas,Emilia,Zoe,Viciun,Xayah,Woohee,Nautilus,0,1
4018,ESPORTSTMNT02/1291908,Dignitas Academy,Golden Guardians Academy,Lourlo,Aatrox,Akaadian,Sejuani,Damonte,Rumble,Fenix,Senna,Olleh,Galio,Darshan,Ornn,Hard,Jarvan IV,Ablazeolive,Cassiopeia,Gorica,Aphelios,huhi,Yuumi,1,0
4019,ESPORTSTMNT02/1291924,ACE 1,Azules Esports Academy,Kapppa,Ornn,OneShot,Jarvan IV,Bufa,Mordekaiser,AZR,Ezreal,MDKR,Senna,GianKios,Camille,Lil Knight,Gragas,KearZy,Qiyana,Emets,Xayah,Duivel,Leona,1,0
4020,ESPORTSTMNT02/1291926,CLG Academy,Team Liquid Academy,RJS,Cassiopeia,Fragas,Rek'Sai,Tuesday,Rumble,Wind,Ezreal,Fill,Galio,Jenkins,Mordekaiser,Shernfire,Jarvan IV,Yusui,Zoe,Tactical,Aphelios,Cao,Nautilus,1,0
4021,ESPORTSTMNT02/1291965,Kaos Latin Gamers,Universidad Católica Esports,Arfyss,Soraka,Totti,Zac,Takeover,Sett,Metori,Aphelios,Gralou,Thresh,LukasNegro,Gangplank,Kartana,Jarvan IV,Zaphyr,Cassiopeia,Snaker,Xayah,Caos,Rakan,1,0
4022,ESPORTSTMNT02/1291972,FlyQuest,100 Thieves,V1per,Ornn,Santorin,Trundle,PowerOfEvil,Syndra,WildTurtle,Aphelios,IgNar,Thresh,Ssumday,Aatrox,Meteos,Sejuani,Ryoma,Zoe,Cody Sun,Xayah,Stunt,Rakan,0,1
4023,ESPORTSTMNT02/1291989,FroztFire Team,Dark Horse,Zabat,Sett,EXIMUS,Jarvan IV,Kirito,Sylas,Blazerck,Caitlyn,Wardian,Braum,Manolito,Ornn,Leigrey,Gragas,Perro,Tristana,Near,Xayah,Charlie,Senna,1,0
4024,ESPORTSTMNT02/1292006,Evil Geniuses,Cloud9,Kumo,Renekton,Svenskeren,Jarvan IV,Jiizuke,Rumble,Bang,Xayah,Zeyzal,Rakan,Licorice,Aatrox,Blaber,Gragas,Nisqy,Cassiopeia,Zven,Miss Fortune,VULCAN,Leona,1,0
4025,ESPORTSTMNT02/1292210,GamerLegion,EURONICS Gaming,Phones,Sett,Rabble,Olaf,Nite,Ryze,Hjarnan,Kalista,Visdom,Taric,Satorius,Ornn,Cinkrof,Sejuani,Scarlet,LeBlanc,Asza,Aphelios,Noxiak,Braum,0,1
4026,ESPORTSTMNT02/1292239,JD|XL,Barrage,Send0o,Sett,Taxer,Lee Sin,Special,LeBlanc,Deadly,Xayah,Kasing,Rakan,Flaresz,Sona,Sybol,Jarvan IV,Erixen,Irelia,kehvo,Cassiopeia,Hadow,Nautilus,0,1
4027,ESPORTSTMNT02/1292243,GameWard,IZI Dream,SLT,Aatrox,Karim kt,Lee Sin,Von,Cassiopeia,Seelame,Xayah,Enjawve,Nautilus,Vince,Ornn,Bloody,Gragas,Sebekx,Zoe,LaFleur,Miss Fortune,Nolan,Thresh,0,1
4028,ESPORTSTMNT02/1292244,FC Schalke 04 Evolution,mYinsanity,Sleeping,Aatrox,Gilius,Gragas,Sertuss,LeBlanc,Innaxe,Aphelios,Nukes,Tahm Kench,Crowno,Ornn,Greenfire,Jarvan IV,Glowing,Kassadin,GoldenGod,Miss Fortune,Uloper,Thresh,0,1
4029,ESPORTSTMNT02/1292280,MNM Gaming,Phelan Gaming,mumus100,Soraka,Sof,Kha'Zix,Chemera,Syndra,Achuu,Miss Fortune,Efias,Nautilus,Beartree,Aatrox,Sawyor,Ekko,Dragane,Pantheon,Jackspektra,Aphelios,Raizins,Yuumi,1,0
4030,ESPORTSTMNT02/1292287,ad hoc gaming,SK Gaming Prime,Scarface,Mordekaiser,Memento,Jarvan IV,Xioh,Akali,Freeze,Senna,kamilius,Braum,Ventair,Sett,Phrenic,Sejuani,Reeker,Sylas,Orion,Miss Fortune,Trymbi,Bard,0,1
4031,ESPORTSTMNT02/1292331,Solary,Misfits Premier,Katare,Singed,Manaty,Jarvan IV,Tonerre,Cassiopeia,Wakz,Xayah,Hantera,Rakan,Agresivoo,Irelia,Kirei,Sejuani,Decay,Vel'Koz,Jezu,Miss Fortune,Doss,Nautilus,1,0
4032,ESPORTSTMNT02/1292335,Demise,Enclave,Kerberos,Ornn,Rulfchen,Shyvana,Zoiren,Soraka,Rabstar,Ezreal,Dragdar,Rakan,Only Angel,Camille,Cleanser,Lee Sin,Air,Azir,Bung,Aphelios,TheHeathen,Braum,0,1
4033,ESPORTSTMNT02/1292344,EGN Esports,GeekCase eSports,Frozen,Ornn,ReAt1vo,Nidalee,Blizz,Lucian,Worst,Aphelios,Slayer,Braum,Ken,Sett,BAKAKO,Rek'Sai,Kaxe,Cho'Gath,Lostboy,Jinx,Kirin,Taric,1,0
4034,ESPORTSTMNT02/1292363,MOUZ NXT,OP innogy eSport,Tolkin,Ornn,Obsess,Gragas,LIDER,Irelia,Jeskla,Aphelios,promisq,Thresh,Rocklho,Mordekaiser,Canee,Jarvan IV,Diplex,Qiyana,Lothi,Miss Fortune,Lilipp,Blitzcrank,0,1
4035,ESPORTSTMNT02/1292374,Team MCES,LDLC OL,Kaze,Kayle,Djoko,Olaf,Jester,Ryze,Yuuki60,Aphelios,Moopz,Nautilus,Bando,Sett,TynX,Lee Sin,Vetheo,LeBlanc,M0NK,Ezreal,YellOwStaR,Braum,1,0
4036,ESPORTSTMNT02/1292376,Estoril Praia eSports,Cidade Curiosa Esports,Renas,Singed,Furyy,Olaf,Supershoto,Orianna,Pyton,Pantheon,TicTac,Yuumi,Davidao,Sett,Mart,Shaco,RapMonsters,Ryze,Ray,Kai'Sa,Migas,Nautilus,1,0
4037,ESPORTSTMNT02/1292377,Fnatic Rising,NVision Esports,Pride,Aatrox,Dan,Sejuani,MagiFelix,Ryze,xMatty,Kai'Sa,Bravado,Leona,Shikari,Sett,Noltey,Kayn,Adept,Zoe,Yusa,Ezreal,Prosfair,Yuumi,0,1
4038,ESPORTSTMNT02/1292381,Dark Horse,Valorous,Manolito,Ornn,Leigrey,Poppy,Perro,Cassiopeia,Near,Aphelios,Charlie,Tahm Kench,Xowito,Gangplank,KNoW NAME,Lee Sin,Filopo,Yasuo,Cuest1oN,Syndra,Glory,Thresh,0,1
4039,ESPORTSTMNT02/1292394,Berlin International Gaming,Unicorns of Love Sexy Edition,WhiteKnight,Ornn,Don Arts,Jarvan IV,ZaZee,Lucian,BEAN,Syndra,Labrov,Volibear,Kryze,Camille,Agurin,Shyvana,Envy Carry,Ekko,Venzer,Kai'Sa,Dreamer Ace,Yuumi,1,0
4040,ESPORTSTMNT02/1292403,For The Win Esports,Boavista FC,Truklax,Sett,Own3r,Sejuani,Xaky,Viktor,Afm,Miss Fortune,Joo,Thresh,Sl4shD,Mordekaiser,Maat,Gragas,Burnie,Zoe,Yamato,Aphelios,Feedarias,Braum,0,1
4041,ESPORTSTMNT02/1292406,FroztFire Team,Humanoids5,Zabat,Vladimir,EXIMUS,Lee Sin,Kirito,Lucian,Blazerck,Cassiopeia,Wardian,Nautilus,Wamu,Ornn,Sami,Rek'Sai,BenjiG,Zoe,S1CKZ,Miss Fortune,Lyzer,Thresh,1,0
4042,ESPORTSTMNT02/1292428,Kaos Latin Gamers,Furious Gaming Chile,Arfyss,Aatrox,Totti,Elise,Takeover,Fiora,Metori,Aphelios,Gralou,Thresh,Kryzpo,Jax,Yhon,Jarvan IV,Emilia,Ornn,Viciun,Xayah,Woohee,Rakan,0,1
4043,ESPORTSTMNT02/1292433,SAMCLAN Esports Club,GTZ Esports,F4rg,Soraka,Travanques,Karthus,NOMA,LeBlanc,Aeon,Lucian,Calmsky,Taric,DiggerWacks,Aatrox,Kaiba,Sejuani,Heroic,Irelia,Korts,Aphelios,Obstinatus,Thresh,0,1
4044,ESPORTSTMNT02/1292458,Rebirth eSports,Azules Esports Academy,Skeeto,Sett,Juliostito,Jarvan IV,Kiefer,Mordekaiser,Kz,Miss Fortune,sOnyky,Zilean,GianKios,Shen,Lil Knight,Rengar,KearZy,Orianna,Emets,Aphelios,Duivel,Braum,0,1
4045,ESPORTSTMNT02/1292473,Universidad Católica Esports,ACE 1,LukasNegro,Kennen,Kartana,Jarvan IV,Zaphyr,Cassiopeia,Snaker,Ezreal,Caos,Yuumi,Kapppa,Aatrox,OneShot,Zac,Bufa,Ryze,AZR,Xayah,MDKR,Rakan,1,0
4046,ESPORTSTMNT02/1292611,Gen.G,Hanwha Life Esports,Rascal,Ornn,Clid,Jarvan IV,Bdd,Zoe,Ruler,Ezreal,Life,Rumble,CuVee,Mordekaiser,Haru,Karthus,Tempt,Pantheon,Vsta,Miss Fortune,Lehends,Braum,0,1
4047,ESPORTSTMNT02/1292653,Hanwha Life Esports,Gen.G,CuVee,Mordekaiser,Haru,Lee Sin,Tempt,Cassiopeia,Vsta,Aphelios,Lehends,Taric,Rascal,Ornn,Clid,Rek'Sai,Bdd,Azir,Ruler,Miss Fortune,Life,Sett,1,0
4048,ESPORTSTMNT02/1292699,T1,DRX,Canna,Ornn,Cuzz,Xin Zhao,Faker,Viktor,Teddy,Xayah,Effort,Rakan,Doran,Sett,Pyosik,Kindred,Chovy,Ekko,Deft,Miss Fortune,Keria,Morgana,1,0
4049,ESPORTSTMNT02/1292716,DRX,T1,Doran,Sett,Pyosik,Lee Sin,Chovy,Ziggs,Deft,Xayah,Keria,Rakan,Canna,Renekton,Cuzz,Nidalee,Faker,Ornn,Teddy,Miss Fortune,Effort,Morgana,1,0
4050,ESPORTSTMNT02/1292804,Campus Party Sparks,aNc Outplayed,Glebo,Sett,Rawbin IV,Gragas,Vigil,Syndra,Guubi,Ezreal,Darkchri,Zyra,Deidara,Gnar,Eckas,Ekko,Eren,Qiyana,Khantos,Cassiopeia,Brizz,Thresh,1,0
4051,ESPORTSTMNT02/1292837,Cyberground Gaming,QLASH Forge,Acefos,Gnar,Kamil,Jarvan IV,Vrow,LeBlanc,Counter,Aphelios,MjrDee,Thresh,SkaR,Aatrox,Khema,Olaf,Apples,Karma,Taba,Ezreal,Simpy,Yuumi,0,1
4052,ESPORTSTMNT02/1292840,eMonkeyz,Team Queso,Kubu,Ornn,Carbono,Jarvan IV,Tirex,Viktor,RNATION,Sivir,Xixauxas,Senna,R4VEN,Aatrox,Demon12,Sejuani,Miniduke,Diana,Rayito,Ezreal,Aizhon,Yuumi,1,0
4053,ESPORTSTMNT02/1292866,MOBA ROG,YDN Esports,GentlemanHero,Kayle,Diagu,Gragas,Crocomux,Orianna,Creon,Aphelios,Cribob,Thresh,Gabbo,Sett,Tabasko,Elise,Phantomles,Zoe,Endz,Draven,Cospect,Nautilus,1,0
4054,ESPORTSTMNT02/1292878,Movistar KOI,G2 Arctic,beansu,Aatrox,Elyoya,Qiyana,Xico,Cassiopeia,JaVaaa,Xayah,Rhuckz,Thresh,Oscarinin,Ornn,Nasser,Gragas,FeeNiixZ,Orianna,Supa,Morgana,Aesenar,Senna,0,1
4055,ESPORTSTMNT02/1292901,Racoon,Samsung Morning Stars,Psclly,Sett,Ploxy,Jarvan IV,Cohle,Orianna,Rharesh,Miss Fortune,S1D,Rumble,StenBosse,Gangplank,Cboi,Karthus,aki,Irelia,Guilty,Ezreal,Click,Yuumi,1,0
4056,ESPORTSTMNT02/1292908,BCN Squad,Giants,Wardain,Urgot,Viking,Olaf,Backlund,Syndra,Nixerino,Xayah,Homi,Ornn,Th3Antonio,Gangplank,Lamabear,Gragas,PrettyGRE,Pantheon,Attila,Varus,Erdote,Thresh,1,0
4057,ESPORTSTMNT02/1292941,x6tence,UCAM Esports,Kackos,Sett,Jorx,Olaf,Universe,Cassiopeia,CarritosKami,Miss Fortune,DuaLL,Bard,Aziado,Kled,Markoon,Gragas,Baca,Zoe,Rafitta,Aphelios,Plasma,Braum,1,0
4058,ESPORTSTMNT02/1292960,Azules Esports Academy,Furious Gaming Chile,GianKios,Ornn,Rakyl,Lee Sin,KearZy,Syndra,Emets,Ezreal,Duivel,Yuumi,Kryzpo,Aatrox,Yhon,Jarvan IV,Emilia,Rumble,Viciun,Xayah,Woohee,Rakan,1,0
4059,ESPORTSTMNT02/1292979,Humanoids5,Rebirth eSports,Wamu,Urgot,Sami,Rek'Sai,BenjiG,Ryze,S1CKZ,Miss Fortune,Lyzer,Braum,Skeeto,Aatrox,Juliostito,Gragas,Kiefer,Ornn,Kz,Senna,sOnyky,Thresh,1,0
4060,ESPORTSTMNT02/1293082,Jin Air Green Wings,Team Dynamics,TaNa,Mordekaiser,UmTi,Rek'Sai,Yaharong,Zoe,Rumor,Xayah,Senan,Rakan,Rich,Aatrox,Beyond,Gragas,Kuzan,Malzahar,Deokdam,Miss Fortune,GuGer,Yuumi,1,0
4061,ESPORTSTMNT02/1293098,Team Dynamics,Jin Air Green Wings,Rich,Sett,Beyond,Trundle,Kuzan,Syndra,Deokdam,Xayah,GuGer,Rakan,TaNa,Ornn,UmTi,Lee Sin,Yaharong,Fizz,Rumor,Miss Fortune,Senan,Taric,0,1
4062,ESPORTSTMNT02/1293131,ASURA,BRION,Hinu,Ornn,ReGank,Rek'Sai,Roi,Zoe,Garden,Ezreal,IDK,Yuumi,Wizer,Sett,Croco,Lee Sin,FireRain,Orianna,Hollow,Aphelios,Minit,Bard,1,0
4063,ESPORTSTMNT02/1293141,BRION,ASURA,Wizer,Mordekaiser,Doil,Nidalee,Jiin,Renekton,Hena,Aphelios,Minit,Bard,Hinu,Ornn,ReGank,Rek'Sai,Roi,Aatrox,Garden,Ezreal,IDK,Yuumi,0,1
4064,ESPORTSTMNT02/1293304,BCN Squad,eMonkeyz,Wardain,Aatrox,Viking,Jarvan IV,Backlund,LeBlanc,Nixerino,Draven,Homi,Morgana,Kubu,Fiora,Carbono,Gragas,Tirex,Viktor,RNATION,Xayah,Xixauxas,Rakan,0,1
4065,ESPORTSTMNT02/1293318,MOUZ NXT,EURONICS Gaming,Tolkin,Gnar,Obsess,Sejuani,LIDER,Irelia,Jeskla,Ziggs,promisq,Bard,Satorius,Sett,Cinkrof,Gragas,Scarlet,Vladimir,Asza,Miss Fortune,Noxiak,Leona,0,1
4066,ESPORTSTMNT02/1293320,Movistar KOI,Team Queso,beansu,Renekton,Elyoya,Elise,Xico,Vladimir,JaVaaa,Lucian,Rhuckz,Thresh,R4VEN,Gangplank,Demon12,Lee Sin,Miniduke,Viktor,Rayito,Soraka,Aizhon,Tahm Kench,0,1
4067,ESPORTSTMNT02/1293330,WarKidZ E-Sports,ŠAIM SE SuppUp,Kirito,Kled,Hatred,Sejuani,twohoyrz,Cassiopeia,Baybror,Miss Fortune,Cl0x,Tahm Kench,KLOWNY,Gangplank,SPOOKY,Gragas,Lukezy,Irelia,Vzz,Aphelios,whiteinn,Thresh,1,0
