,id,blueTeamTag,redTeamTag,blueTop,blueTopChamp,blueJungle,blueJungleChamp,blueMiddle,blueMiddleChamp,blueADC,blueADCChamp,blueSupport,blueSupportChamp,redTop,redTopChamp,redJungle,redJungleChamp,redMiddle,redMiddleChamp,redADC,redADCChamp,redSupport,redSupportChamp,rResult,bResult
5682,ESPORTSTMNT02_2070504,KRC Genk Esports,Ion Squad,NooB,Sett,Guertas,Nocturne,Numandiel,LeBlanc,Lunar,Ashe,Seal,Seraphine,Hachi,Dr. Mundo,Flif,Jarvan IV,Marrow Ooze,Orianna,Yakkey,Aphelios,wewillfailer,Thresh,0,1
5683,ESPORTSTMNT02_2070522,eMonkeyz,G2 Arctic,Nille,Jayce,Nyx,Volibear,Javier,Zoe,Nata,Ezreal,Fendras,Sett,Oscarinin,Gangplank,Koldo,Lee Sin,Fresskowy,LeBlanc,Supa,Vayne,Efias,Leona,1,0
5684,ESPORTSTMNT02_2070531,Cream Real Betis,Team Queso,Rubi0o,Renekton,LeBron,Gwen,Phlaty,Sylas,Jackspektra,Draven,whiteinn,Rell,Send0o,Sett,DahVys,Diana,Siler,Ryze,JaVaaa,Varus,Oscure,Braum,0,1
5685,ESPORTSTMNT02_2070536,Team 7AM,Sector One,Psclly,Gwen,KASAPINA,Nocturne,FENZ1,Irelia,Jhinsane,Tristana,S1D,Lulu,Zhergoth,Jax,Alby,Diana,zhìì,Lucian,Orre,Ezreal,DrChaos,Karma,0,1
5686,ESPORTSTMNT02_2070552,Starlan Gaming Club,Ion Squad,Aristo,Gnar,PatateVolante,Rumble,Water,Viego,Dimeh,Ezreal,Mirai,Braum,Hachi,Jayce,Flif,Diana,Marrow Ooze,Lucian,Yakkey,Kai'Sa,wewillfailer,Leona,0,1
5687,ESPORTSTMNT02_2070559,Giants,Movistar KOI,Th3Antonio,Gangplank,113,Xin Zhao,Miniduke,Lissandra,Attila,Ashe,Kasing,Nautilus,Marky,Cho'Gath,Maxlore,Lee Sin,xKenzuke,LeBlanc,Venzer,Kalista,DuaLL,Sett,1,0
5688,ESPORTSTMNT02_2070729,Komil & Friends,Illuminar Gaming,Grzybek,Karma,Yuta,Viego,Wojux,Sylas,defles,Ezreal,minemaciek,Nautilus,LEQINHO6,Gwen,Krysia,Lee Sin,ESCIK,Seraphine,Zamulek,Varus,xCharm,Braum,0,1
5689,ESPORTSTMNT02_2070752,PDW,K1CK,Color,Jayce,Bruness,Lee Sin,Czajek,Sylas,odi11,Ziggs,kubYD,Leona,Sacre,Renekton,Stefan,Diana,Matislaw,Orianna,Puki Style,Aphelios,Raxxo,Braum,0,1
5690,ESPORTSTMNT02_2070832,Gentlemen's Gaming,devils.one,bobista,Sion,Ben3k,Viego,bucu,LeBlanc,Yashiro,Aphelios,Crow,Thresh,sheru,Renekton,Diagu,Diana,many,Jayce,Ejsner,Ziggs,YuNIshinoya,Rakan,0,1
5691,ESPORTSTMNT02_2071147,PDW,Team ESCA Gaming,Color,Gwen,Bruness,Xin Zhao,Czajek,LeBlanc,odi11,Jinx,kubYD,Braum,Jaqen,Viego,Xeonerr,Lee Sin,Dawidsonek,Corki,HARPOON,Ezreal,marlon,Bard,1,0
5692,ESPORTSTMNT02_2071203,K1CK,Illuminar Gaming,Sacre,Gwen,Stefan,Viego,Matislaw,Twisted Fate,Puki Style,Tristana,Raxxo,Rell,LEQINHO6,Jax,Krysia,Diana,ESCIK,Sett,Zamulek,Ezreal,xCharm,Leona,1,0
5693,ESPORTSTMNT02_2071211,Esport Academy,Inside Games Challengers,Gattsu,Wukong,Gorny,Diana,Toybu,Yasuo,BlackSwan,Samira,oki1,Nautilus,DVLK,Aatrox,N3znamy,Olaf,Dolis,Renekton,Only,Ziggs,Marco,Karma,1,0
5694,ESPORTSTMNT02_2071246,BRUTE Academy,KIA.eSuba Academy,Vodin,Karma,Zubac,Diana,Necro,Corki,Astra,Ezreal,LimTheDestructor,Alistar,Interor,Sett,Knedla,Olaf,Lachtan,Seraphine,Strode,Tristana,Smarty,Rakan,1,0
5695,ESPORTSTMNT02_2071272,Dynamo Eclot Academy,Dark Tigers Academy,Tomasino,Gragas,Xanfii,Lee Sin,Nyken,LeBlanc,KNEZA,Draven,Zaki,Thresh,Tenus,Sett,Demro,Kindred,Sammy,Karma,Esgi,Ezreal,Dejvos,Braum,1,0
5696,ESPORTSTMNT02_2071279,Komil & Friends,devils.one,Grzybek,Nocturne,Yuta,Viego,Wojux,Azir,defles,Ezreal,minemaciek,Leona,sheru,Camille,Diagu,Diana,many,Galio,Ejsner,Tristana,YuNIshinoya,Braum,1,0
5697,ESPORTSTMNT02_2071301,Gaming Team Kravaře,Team Universe,adamsn,Malphite,Majoss,Master Yi,Pongo,Seraphine,m4tej,Xayah,Enettro,Taric,Flaai,Sylas,Vlaren,Volibear,Patosh,Jayce,Dudeoji,Ziggs,Phenix,Thresh,1,0
5698,ESPORTSTMNT02_2071321,CLG Academy,Immortals Academy,Thien,Sejuani,Keel,Diana,RJS,Irelia,Katsurii,Varus,Auto,Nautilus,V1per,Gwen,AnDa,Volibear,PrettyGRE,Renekton,Keith,Aphelios,Joey,Thresh,1,0
5699,ESPORTSTMNT02_2071349,Immortals Academy,CLG Academy,V1per,Gwen,AnDa,Trundle,PrettyGRE,Irelia,Keith,Kalista,Joey,Leona,Thien,Wukong,Keel,Volibear,RJS,LeBlanc,Katsurii,Ziggs,Auto,Sett,0,1
5700,ESPORTSTMNT02_2071379,100 Thieves Academy,Evil Geniuses Academy,Tenacity,Gwen,Kenvi,Lee Sin,Ryoma,LeBlanc,Luger,Senna,Poome,Dr. Mundo,Tony Top,Viego,Contractz,Diana,Jojopyun,Sett,TeamLuke,Tristana,Mystiques,Nautilus,0,1
5701,ESPORTSTMNT02_2071397,100 Thieves Academy,Evil Geniuses Academy,Tenacity,Gwen,Kenvi,Graves,Ryoma,Azir,Luger,Senna,Poome,Dr. Mundo,Tony Top,Jax,Contractz,Viego,Jojopyun,Lulu,TeamLuke,Ziggs,Mystiques,Nautilus,1,0
5702,ESPORTSTMNT02_2071419,We Talent,Arctic Gaming México,Marth,Ornn,Chikitow,Lee Sin,Vares,Sylas,Alann,Aphelios,Messi,Thresh,Mayhem,Gangplank,Tierwulf,Rumble,Zerkxz,Tristana,Grimm,Ziggs,Pan Stealer,Nautilus,0,1
5703,ESPORTSTMNT02_2071428,Golden Guardians Academy,FlyQuest Academy,Niles,Ornn,RoseThorn,Viego,Yunbee,Ryze,Prismal,Wukong,Newbie,Senna,Philip,Renekton,Josedeodo,Volibear,Palafox,Sylas,Johnsun,Kalista,Dreams,Tahm Kench,0,1
5704,ESPORTSTMNT02_2071436,FlyQuest Academy,Golden Guardians Academy,Philip,Wukong,Josedeodo,Diana,Palafox,Irelia,Johnsun,Ziggs,Dreams,Tahm Kench,Niles,Renekton,RoseThorn,Trundle,Yunbee,Galio,Prismal,Kalista,Newbie,Thresh,0,1
5705,ESPORTSTMNT02_2071607,Goskilla,GOEXANIMO,Champen,Wukong,WRDN,Lee Sin,Energy,Karma,Toaster,Ezreal,Cospect,Leona,Godux,Sett,Homeless,Lillia,Facen,Graves,Klydex,Seraphine,bAZZILISKS,Nautilus,0,1
5706,ESPORTSTMNT02_2071634,SINNERS Esports,Inaequalis,Garp,Lulu,Lian,Xin Zhao,ordno,Akali,PiOk,Ezreal,Zaremba,Leona,MikePerewait,Gwen,Dinrok,Sejuani,Stanik,Sylas,Esko,Tristana,HondaTolec,Nautilus,0,1
5707,ESPORTSTMNT02_2071664,Wortex Gaming,Iron Wolves,theblindboy,Sett,Teh,Udyr,Ruf,Kassadin,MrFreezed,Varus,Warizar,Thresh,Zty,Tristana,Julbu,Diana,Saulius,Ryze,Spectral,Aphelios,Leo D Aras,Leona,1,0
5708,ESPORTSTMNT02_2071700,Method2Madness,Medieval Riga,Onyoz,Gwen,Goksi,Hecarim,Beaupere,Kassadin,xmar,Varus,djulo,Rakan,ZupZup,Graves,Opelis,Diana,Spozhais,Sylas,DoubleG,Xayah,Rudzkoo,Sett,0,1
5709,ESPORTSTMNT02_2071708,Cream Real Betis,S2V Esports,Rubi0o,Renekton,LeBron,Viego,Phlaty,Akali,Jackspektra,Varus,whiteinn,Nautilus,Robocop,Karma,behave,Diana,Random,Irelia,Nixerino,Aphelios,Rufus,Braum,0,1
5710,ESPORTSTMNT02_2071746,Team Queso,G2 Arctic,Send0o,Dr. Mundo,DahVys,Volibear,Siler,Azir,JaVaaa,Varus,Oscure,Tahm Kench,Oscarinin,Trundle,Koldo,Diana,Fresskowy,Irelia,Supa,Ashe,Efias,Sett,0,1
5711,ESPORTSTMNT02_2071803,UCAM Esports,MAD Lions Madrid,Dreedy,Camille,Hadess,Nocturne,Baca,Twisted Fate,Rafitta,Ziggs,Hantera,Galio,Kackos,Karma,Alexx,Diana,Knighter,Sett,Flakked,Aphelios,Tore,Tahm Kench,1,0
5712,ESPORTSTMNT02_2071843,KaBuM! Esports,FURIA,Wizer,Renekton,Ryan,Nidalee,Evrot,Azir,Disave,Ezreal,scuro,Leona,tyrin,Dr. Mundo,Diamondprox,Xin Zhao,Anyyy,Orianna,ST3PZ,Varus,Edward,Brand,1,0
5713,ESPORTSTMNT02_2071861,Rensga eSports,KaBuM! Esports,Kiari,Viego,Croc,Diana,Yuri,Lucian,Trigo,Tristana,Damage,Rell,Wizer,Wukong,Ryan,Lee Sin,Evrot,Zoe,Disave,Varus,scuro,Nautilus,0,1
5714,ESPORTSTMNT02_2071937,Six Karma,Atomic México,Pillo,Gnar,Symebo,Xin Zhao,Loers,LeBlanc,MrMemox,Ziggs,Rosseu,Nautilus,Carita,Sylas,Chente,Viego,Skyy,Yone,Hades,Varus,Libra,Sett,0,1
5715,ESPORTSTMNT02_2072300,Cloud9,Immortals,Fudge,Viego,Blaber,Lee Sin,Perkz,Akali,Zven,Kalista,VULCAN,Nautilus,Revenge,Sett,Xerxe,Diana,Insanity,Lucian,Raes,Ziggs,destiny,Leona,1,0
5716,ESPORTSTMNT02_2072325,FlyQuest,TSM,Kumo,Irelia,Nxi,Lee Sin,Triple,LeBlanc,Tomo,Xayah,Diamond,Rakan,Huni,Nocturne,Spica,Diana,PowerOfEvil,Ryze,Lost,Aphelios,SwordArt,Rell,0,1
5717,ESPORTSTMNT02_2072346,100 Thieves,Dignitas,Ssumday,Dr. Mundo,Closer,Diana,Abbedagge,Lucian,FBI,Aphelios,huhi,Tahm Kench,FakeGod,Gnar,Akaadian,Kayn,Yusui,Lee Sin,Neo,Ziggs,aphromoo,Nautilus,1,0
5718,ESPORTSTMNT02_2072452,BRUTE Academy,Team Universe,Vodin,Gwen,Zubac,Xin Zhao,Necro,Syndra,Astra,Aphelios,Vizi,Nautilus,Flaai,Ryze,Vlaren,Volibear,Patosh,Irelia,Dudeoji,Tristana,Kenny,Thresh,1,0
5719,ESPORTSTMNT02_2072475,Dark Tigers Academy,Gaming Team Kravaře,Tenus,Sejuani,Demro,Viego,Sammy,Irelia,Esgi,Ziggs,Dejvos,Rakan,adamsn,Fiora,Majoss,Lillia,Enettro,Wukong,m4tej,Ezreal,Nardoš,Yuumi,0,1
5720,ESPORTSTMNT02_2072557,Dynamo Eclot Academy,Esport Academy,Tomasino,Camille,Xanfii,Diana,Nyken,Jayce,KNEZA,Varus,Zaki,Rakan,Thomasive,Lee Sin,Gorny,Rumble,Toybu,Irelia,BlackSwan,Jhin,oki1,Leona,0,1
5721,ESPORTSTMNT02_2072740,Cloud9,Counter Logic Gaming,Fudge,Viego,Blaber,Olaf,Perkz,Syndra,Zven,Tristana,VULCAN,Nautilus,Finn,Kled,Broxah,Diana,Damonte,Lucian,WildTurtle,Kalista,Smoothie,Rakan,0,1
5722,ESPORTSTMNT02_2072754,Kaos Latin Gamers,All Knights,Nipphu,Dr. Mundo,LiquidDiego,Viego,Cotopaco,Lucian,Pieck,Ziggs,Fatorix,Senna,Ruin,Gnar,Samkz,Diana,Kiefer,Renekton,Pancake,Varus,BetaTwinz,Nautilus,1,0
5723,ESPORTSTMNT02_2072757,Team Liquid,100 Thieves,Alphari,Renekton,Armao,Diana,Jensen,Lucian,Tactical,Xayah,CoreJJ,Rakan,Ssumday,Ornn,Closer,Lee Sin,Abbedagge,LeBlanc,FBI,Varus,huhi,Thresh,1,0
5724,ESPORTSTMNT02_2072768,Isurus,INFINITY,Zerito,Dr. Mundo,WARANGELUS,Viego,Seiya,Ryze,Archer,Varus,Jelly,Nautilus,Brayaron,Aatrox,Solid,Lee Sin,cody,Syndra,WhiteLotus,Kalista,Ackerman,Sett,1,0
5725,ESPORTSTMNT02_2072771,Immortals,TSM,Revenge,Gwen,Xerxe,Kayn,Insanity,Lee Sin,Raes,Ziggs,destiny,Alistar,Huni,Nocturne,Spica,Diana,PowerOfEvil,Ahri,Lost,Kalista,SwordArt,Leona,1,0
5726,ESPORTSTMNT02_2072781,Estral Esports,Movistar R7,Acce,Dr. Mundo,Grell,Hecarim,Leza,Sylas,Bvoy,Kalista,Mia,Taric,Stray,Aatrox,Oddie,Rumble,Aloned,Irelia,Ceo,Draven,Shadow,Alistar,0,1
5727,ESPORTSTMNT02_2072786,Dignitas,Golden Guardians,FakeGod,Gnar,Akaadian,Kayn,Yusui,Akali,Neo,Ziggs,aphromoo,Alistar,Licorice,Camille,Amazo,Diana,Ablazeolive,Tahm Kench,Stixxay,Sivir,Chime,Yuumi,1,0
5728,ESPORTSTMNT02_2072800,FlyQuest,Evil Geniuses,Kumo,Ornn,Nxi,Lee Sin,Triple,LeBlanc,Tomo,Tristana,Diamond,Leona,Impact,Renekton,Svenskeren,Diana,Jiizuke,Ryze,Danny,Kai'Sa,IgNar,Galio,1,0
5729,ESPORTSTMNT02_2072926,RoX,One Breath Gaming,ORION,Viego,Anechek,Sejuani,Madrid1st,Yone,Jamie,Ziggs,Miracle,Leona,Smurf,Renekton,Kreox,Lee Sin,XoNix,Ryze,Mirbs,Tristana,Adept,Galio,1,0
5730,ESPORTSTMNT02_2072929,Inside Games,BRUTE,Kio,Akali,Lagiah,Nocturne,Defflok,Viego,Tommy,Sivir,MjrDee,Thresh,Haklbery,Fiora,Petipino,Zac,Strange,Tristana,Promise0,Ziggs,Munet,Karma,0,1
5731,ESPORTSTMNT02_2072974,CTRL PLAY,Black Star Gaming,Tatsui,Sett,BullyMaguire,Viego,k1tava,LeBlanc,Valhalla,Kai'Sa,SimSin,Nautilus,Romuka,Irelia,Vakulich,Olaf,Get Lost,Lissandra,Kenal,Ezreal,Rillyaviel,Yuumi,1,0
5732,ESPORTSTMNT02_2072991,Inaequalis,Dynamo Eclot,MikePerewait,Wukong,Dinrok,Nocturne,Stanik,Kassadin,Esko,Ziggs,HondaTolec,Leona,Rifty,Jax,Fallen,Xin Zhao,Bendix,LeBlanc,Reedfoo,Varus,Zeussak,Galio,1,0
5733,ESPORTSTMNT02_2073007,Unicorns of Love.CIS,CrowCrowd,BOSS,Gwen,AHaHaCiK,Rek'Sai,Nomanz,Cassiopeia,MDB,Kai'Sa,SaNTaS,Nautilus,NoNholy,Dr. Mundo,MxDragon,Viego,Griffon,Tristana,Mytant,Ziggs,Jestkui Max,Leona,0,1
5734,ESPORTSTMNT02_2073035,eSuba,Vikingekrig Esports,welcom,Aatrox,Sacrifice,Volibear,SAJATOR,Akali,DANY,Tristana,VaSKED,Lulu,Kulvas,Wukong,Bedi,Lee Sin,Jackies,Lucian,Mauss,Ziggs,Syrpy,Janna,0,1
5735,ESPORTSTMNT02_2073049,Vega Squadron,Dragon Army,Aoi Haru,Sett,Aprobata,Xin Zhao,Keysie,LeBlanc,MyKey,Varus,Dimill,Leona,Maynter,Viego,Balkane,Volibear,Haninger,Sylas,cyraXx,Ziggs,Dimonko,Nautilus,1,0
5736,ESPORTSTMNT02_2073070,SINNERS Esports,Dark Tigers,Garp,Dr. Mundo,Lian,Xin Zhao,ordno,Orianna,PiOk,Tristana,Zaremba,Lulu,EdbyK,Wukong,Rostak,Volibear,Trenérský Mág,Zed,Jekyll,Ziggs,Nora,Neeko,0,1
5737,ESPORTSTMNT02_2073085,Enclave,Bulldog Esports,In4,Lulu,SkewMond,Xin Zhao,Sykes,Ziggs,Impulse,Miss Fortune,Rychly,Leona,CPM,Nautilus,Lulas,Diana,Thomas Goh,Lucian,Jacob,Varus,WillTheScout,Thresh,1,0
5738,ESPORTSTMNT02_2073090,Inside Games,Inaequalis,Kio,Viego,Lagiah,Gwen,Defflok,LeBlanc,Tommy,Lee Sin,MjrDee,Senna,MikePerewait,Kayle,Dinrok,Elise,Stanik,Ezreal,Esko,Yasuo,HondaTolec,Gragas,0,1
5739,ESPORTSTMNT02_2073104,Lucent Esports,Resolve Academy,Sotsy,Akali,TR1NKET,Zac,Monrobbo,Graves,Axelent,Tristana,LittlePants,Alistar,Ken,Lee Sin,BAKAKO,Diana,Otter,Karma,Maikeu,Lucian,Regan,Poppy,0,1
5740,ESPORTSTMNT02_2073105,SINNERS Esports,eSuba,Garp,Lulu,Lian,Volibear,ordno,Orianna,PiOk,Jinx,Zaremba,Braum,welcom,Camille,Sacrifice,Trundle,SAJATOR,Akali,DANY,Aphelios,VaSKED,Thresh,1,0
5741,ESPORTSTMNT02_2073139,Immortals,Counter Logic Gaming,Revenge,Gwen,Xerxe,Viego,Insanity,Syndra,Raes,Varus,destiny,Leona,Finn,Gangplank,Broxah,Diana,Damonte,Tristana,WildTurtle,Kalista,Smoothie,Galio,0,1
5742,ESPORTSTMNT02_2073145,Viperio,MNM Gaming,Shieda,Sett,JonnyREcco,Nocturne,Pompom,Anivia,coomecoom,Jinx,Hasse,Thresh,Eragon,Renekton,Gaduniker,Diana,Vango,Lucian,Jopa,Tristana,Cl0x,Blitzcrank,1,0
5743,ESPORTSTMNT02_2073152,Dynamo Eclot,Dark Tigers,Rifty,Irelia,Fallen,Lee Sin,Bendix,LeBlanc,Reedfoo,Ezreal,Zeussak,Karma,EdbyK,Tahm Kench,Rostak,Kindred,Trenérský Mág,Gragas,Jekyll,Senna,Nora,Yasuo,0,1
5744,ESPORTSTMNT02_2073193,NVision Esports,London Esports,DBL,Wukong,Jaunutis1,Graves,2Cups,Ryze,Fuyu,Ziggs,KINGPIN,Leona,Akkers,Sett,NoName,Lillia,Beeley,Lucian,Manki,Karma,JeppeHou,Nautilus,0,1
5745,ESPORTSTMNT02_2073201,BRUTE,Vikingekrig Esports,Haklbery,Camille,Petipino,Zac,Strange,Akali,Promise0,Twitch,Munet,Yuumi,Kulvas,Poppy,Bedi,Kayn,Jackies,Irelia,Mauss,Kog'Maw,Syrpy,Lulu,1,0
5746,ESPORTSTMNT02_2073205,Team Liquid,TSM,Alphari,Gangplank,Armao,Trundle,Jensen,Twisted Fate,Tactical,Varus,CoreJJ,Tahm Kench,Huni,Jayce,Spica,Diana,PowerOfEvil,Azir,Lost,Aphelios,SwordArt,Leona,1,0
5747,ESPORTSTMNT02_2073223,Movistar R7,Kaos Latin Gamers,Stray,Gnar,Oddie,Lee Sin,Enga,Zoe,Ceo,Kalista,Shadow,Sett,Nipphu,Camille,LiquidDiego,Volibear,Cotopaco,Syndra,Pieck,Miss Fortune,Fatorix,Karma,1,0
5748,ESPORTSTMNT02_2073245,Evil Geniuses,Dignitas,Impact,Renekton,Svenskeren,Diana,Jiizuke,Ryze,Danny,Kai'Sa,IgNar,Nautilus,FakeGod,Volibear,Akaadian,Gwen,Yusui,Irelia,Neo,Ezreal,aphromoo,Gragas,0,1
5749,ESPORTSTMNT02_2073250,INFINITY,XTEN Esports,Brayaron,Gnar,Solid,Xin Zhao,cody,Zoe,WhiteLotus,Varus,Ackerman,Tahm Kench,Jackpot,Renekton,Dimitry,Diana,Rainbow,Sett,Horus,Aphelios,Gastruks,Thresh,1,0
5750,ESPORTSTMNT02_2073274,100 Thieves,FlyQuest,Ssumday,Gwen,Closer,Olaf,Abbedagge,Sylas,FBI,Varus,huhi,Leona,Kumo,Gnar,Nxi,Lee Sin,Triple,Viktor,Tomo,Aphelios,Diamond,Thresh,0,1
5751,ESPORTSTMNT02_2073286,All Knights,Isurus,Ruin,Irelia,Samkz,Diana,Kiefer,Lucian,Pancake,Ziggs,BetaTwinz,Nautilus,Zerito,Sett,WARANGELUS,Volibear,Seiya,Ryze,Archer,Aphelios,Jelly,Thresh,1,0
5752,ESPORTSTMNT02_2073301,Cloud9,Golden Guardians,Fudge,Gwen,Blaber,Volibear,Perkz,Lucian,Zven,Varus,VULCAN,Thresh,Licorice,Renekton,Amazo,Diana,Ablazeolive,Lee Sin,Stixxay,Ziggs,Chime,Leona,0,1
5753,ESPORTSTMNT02_2073393,Liiv SANDBOX Youth,KT Rolster Challengers,Photon,Viego,Seize,Volibear,TolanD,Ryze,Ice,Kog'Maw,kabbie,Nautilus,Castle,Gnar,Bonnie,Diana,VicLa,Lucian,HyBriD,Ziggs,Reble,Alistar,1,0
5754,ESPORTSTMNT02_2073413,Hanwha Life Esports Challengers,Kwangdong Freecs Challengers,Riss,Gwen,CaD,Volibear,Mask,LeBlanc,Cheoni,Ezreal,Baut,Braum,IlllIma,Tryndamere,Citrus,Diana,BuLLDoG,Ahri,Valkyrie,Varus,Minit,Leona,0,1
5755,ESPORTSTMNT02_2073428,Gen.G Global Academy,BRION Challengers,Lonely,Renekton,Flawless,Volibear,Karis,Ryze,Envyy,Vayne,Kael,Leona,TaNa,Nocturne,Jin0,Diana,Roamer,Zoe,Bini,Ezreal,Execute,Tahm Kench,0,1
5756,ESPORTSTMNT02_2073441,DRX Challengers,T1 Esports Academy,Clear,Renekton,Peach,Diana,Eign,Irelia,BAO,Varus,Pleata,Rakan,Roach,Jayce,Mowgli,Volibear,Mireu,Ryze,Berserker,Ezreal,Asper,Leona,0,1
5757,ESPORTSTMNT02_2073487,Dplus KIA Challengers,Nongshim Esports Academy,Chasy,Camille,Lucid,Nocturne,Jool,Ryze,Spike,Ziggs,Bible,Nautilus,DnDn,Gwen,Juhan,Rumble,FIESTA,Lucian,vital,Varus,Yusin,Braum,1,0
5758,ESPORTSTMNT02_2073590,WLGaming Esports,Anorthosis Famagusta Esports,IceBreaker,Trundle,Tabasko,Viego,WaenA,Akali,Bananitoo,Ezreal,Czypsy,Tahm Kench,Empyros,Sett,Dom1nant,Diana,J0J0C,Lucian,GOLDENTO4ST,Kai'Sa,iLEVI,Galio,0,1
5759,ESPORTSTMNT02_2073615,G2 Arctic,S2V Esports,Oscarinin,Ryze,Koldo,Viego,Fresskowy,Lee Sin,Supa,Sivir,Efias,Braum,Robocop,Sett,behave,Poppy,Random,Ziggs,Nixerino,Tristana,Rufus,Alistar,0,1
5760,ESPORTSTMNT02_2073639,Ion Squad,Team 7AM,Hachi,Nocturne,Flif,Diana,Marrow Ooze,Renekton,Yakkey,Vayne,wewillfailer,Rell,Psclly,Volibear,KASAPINA,Karthus,FENZ1,Irelia,Jhinsane,Ezreal,S1D,Leona,1,0
5761,ESPORTSTMNT02_2073656,eMonkeyz,MAD Lions Madrid,Nille,Renekton,Nyx,Lee Sin,Javier,LeBlanc,Nata,Xayah,Fendras,Rakan,Kackos,Sett,Alexx,Diana,Knighter,Lissandra,Flakked,Tristana,Tore,Nautilus,1,0
5762,ESPORTSTMNT02_2073662,Anorthosis Famagusta Esports,WLGaming Esports,Empyros,Irelia,Dom1nant,Lee Sin,J0J0C,Sylas,GOLDENTO4ST,Tristana,iLEVI,Rell,IceBreaker,Trundle,Tabasko,Diana,WaenA,Lucian,Bananitoo,Varus,Czypsy,Alistar,1,0
5763,ESPORTSTMNT02_2073689,Anorthosis Famagusta Esports,WLGaming Esports,Empyros,Sett,Dom1nant,Karthus,J0J0C,Yone,GOLDENTO4ST,Kai'Sa,iLEVI,Braum,IceBreaker,Dr. Mundo,Tabasko,Diana,WaenA,Lee Sin,Bananitoo,Tristana,Czypsy,Leona,0,1
5764,ESPORTSTMNT02_2073696,Team Queso,UCAM Esports,Send0o,Sett,DahVys,Dr. Mundo,Siler,LeBlanc,JaVaaa,Sivir,Oscure,Tahm Kench,Dreedy,Camille,Hadess,Diana,Baca,Galio,Rafitta,Tristana,Hantera,Lulu,1,0
5765,ESPORTSTMNT02_2073698,Sector One,Starlan Gaming Club,Zhergoth,Camille,Alby,Xin Zhao,zhìì,Orianna,Orre,Aphelios,DrChaos,Thresh,Aristo,Ornn,PatateVolante,Rumble,Water,Viego,Dimeh,Ezreal,Mirai,Braum,0,1
5766,ESPORTSTMNT02_2073720,Anorthosis Famagusta Esports,WLGaming Esports,Empyros,Sett,Dom1nant,Sejuani,J0J0C,Kassadin,GOLDENTO4ST,Kai'Sa,iLEVI,Rakan,IceBreaker,Trundle,Tabasko,Diana,WaenA,Zoe,Bananitoo,Varus,Czypsy,Alistar,0,1
5767,ESPORTSTMNT02_2073728,Karma Clan Esports,EGN Esports,Papiteero,Viego,Infinity,Rek'Sai,Heroic,Cassiopeia,Wenbo,Kalista,Beat,Nautilus,Frozen,Sett,Sapphire,Lee Sin,Syndroom,Seraphine,Kutamo,Kindred,Joo,Thresh,0,1
5768,ESPORTSTMNT02_2073729,Giants,BCN Squad,Th3Antonio,Gangplank,113,Viego,Miniduke,LeBlanc,Attila,Kalista,Kasing,Sett,KLOWNY,Gnar,SPOOKY,Lee Sin,Silk,Galio,Vzz,Jinx,Viketox,Braum,1,0
5769,ESPORTSTMNT02_2073748,WLGaming Esports,Anorthosis Famagusta Esports,IceBreaker,Ornn,Tabasko,Diana,WaenA,Lucian,Bananitoo,Tristana,Czypsy,Zilean,Empyros,Malphite,Dom1nant,Nocturne,J0J0C,Viktor,GOLDENTO4ST,Kai'Sa,iLEVI,Braum,1,0
5770,ESPORTSTMNT02_2073755,For The Win Esports,OFFSET Esports,Sl4shD,Gwen,Own3r,Xin Zhao,NOMA,Zoe,Piwek,Draven,Feedarias,Morgana,F4rg,Tryndamere,Galben,Trundle,Blizz,Corki,Korts,Varus,Thomas,Galio,1,0
5771,ESPORTSTMNT02_2073757,Movistar KOI,Cream Real Betis,Marky,Aatrox,Maxlore,Diana,xKenzuke,Viego,Venzer,Tristana,DuaLL,Leona,Rubi0o,Gnar,LeBron,Xin Zhao,Phlaty,Sylas,Jackspektra,Kalista,whiteinn,Nautilus,0,1
5772,ESPORTSTMNT02_2073774,GTZ Esports,White Dragons,Vortum,Sett,Densi,Xin Zhao,Fred,Irelia,Chryssey,Seraphine,Tieru,Lux,Aziado,Volibear,LeChase,Diana,Xaky,Jayce,Alternative,Tristana,Slayer,Leona,1,0
5773,ESPORTSTMNT02_2074157,Team ESCA Gaming,Illuminar Gaming,Jaqen,Gwen,Xeonerr,Lee Sin,Dawidsonek,Kassadin,HARPOON,Varus,marlon,Thresh,LEQINHO6,Camille,Krysia,Viego,ESCIK,Lulu,Zamulek,Ezreal,xCharm,Nautilus,0,1
5774,ESPORTSTMNT02_2074181,mCon esports,LowLandLions,Robba,Tahm Kench,Noodle,Lee Sin,SozPurefect,Viktor,Mindrago,Aphelios,Michlit,Thresh,Razvan,Gnar,dibu,Nocturne,Sumi,LeBlanc,Taba,Varus,Fittle,Rakan,1,0
5775,ESPORTSTMNT02_2074221,Macko Esports,Axolotl,StenBosse,Viego,Cboi,Rumble,Sebekx,Nasus,Bushy,Kai'Sa,Click,Nautilus,Deidara,Renekton,Ploxy,Nocturne,Roison,Ziggs,Afm,Heimerdinger,Nukes,Sett,0,1
5776,ESPORTSTMNT02_2074261,Macko Esports,Axolotl,StenBosse,Trundle,Cboi,Viego,Sebekx,Nasus,Bushy,Seraphine,Click,Karma,Deidara,Sett,Ploxy,Diana,Roison,Corki,Afm,Aphelios,Nukes,Yuumi,0,1
