Name,Games Played,Games Won,Win Ratio,Blue Top Plays,Red Top Plays,Top Plays,Blue Top Wins,Red Top Wins,Top Wins,Blue Jungle, Red Jungle, Jungle,Blue Jungle Wins, Red Jungle Wins, Jungle Wins,Blue Middle, Red Middle, Middle,Blue Middle Wins, Red Middle Wins, Middle Wins,Blue ADC, Red ADC, ADC,Blue ADC Wins, Red ADC Wins, ADC Wins,Blue Support, Red Support, Support,Blue Support Wins, Red Support Wins, Support Wins,
Atyamomo,35,10,0.2857142857142857,20,15,35,4,6,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Audi,2,0,0.0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Auspexa,1,1,1.0,0,0,0,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Avalon,18,6,0.3333333333333333,9,9,18,5,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Avenuee,47,28,0.5957446808510638,0,0,0,0,0,0,0,0,0,0,0,0,25,22,47,15,13,28,0,0,0,0,0,0,0,0,0,0,0,0
Avoidless,5,2,0.4,0,0,0,0,0,0,2,3,5,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Awaker,23,12,0.5217391304347826,0,0,0,0,0,0,11,12,23,5,7,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ayel,61,33,0.5409836065573771,30,31,61,16,17,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Azingy,17,8,0.47058823529411764,0,0,0,0,0,0,8,9,17,5,3,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BD,4,1,0.25,2,2,4,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BDD,2,2,1.0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0
BEBE,12,7,0.5833333333333334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,9,12,1,6,7,0,0,0,0,0,0
BOSS,30,13,0.43333333333333335,15,15,30,9,4,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BULBAZABP,32,14,0.4375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,15,32,9,5,14,0,0,0,0,0,0
Babip,5,3,0.6,0,0,0,0,0,0,2,3,5,1,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Babunia,15,6,0.4,2,1,3,1,0,1,5,7,12,3,2,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Baby,7,1,0.14285714285714285,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1,7,1,0,1
Backlund,3,1,0.3333333333333333,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Badmilk,40,16,0.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,40,10,6,16
Baeme,2,1,0.5,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Baiano,31,16,0.5161290322580645,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,14,31,12,4,16
Balls,194,97,0.5,105,89,194,54,43,97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bang,369,266,0.7208672086720868,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,182,187,369,140,126,266,0,0,0,0,0,0
Barcode,7,2,0.2857142857142857,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,7,2,0,2
BarneyD,3,1,0.3333333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,3,0,1,1
Bat,2,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,0,0,0,0,0,0,0,0,0
Baula,58,32,0.5517241379310345,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,28,58,18,14,32
Baxauer,2,1,0.5,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
Baybay,10,9,0.9,0,0,0,0,0,0,6,4,10,5,4,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bdd,102,54,0.5294117647058824,0,0,0,0,0,0,0,0,0,0,0,0,53,49,102,31,23,54,0,0,0,0,0,0,0,0,0,0,0,0
Bdoink,4,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BeBe,145,79,0.5448275862068965,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68,77,145,42,37,79,0,0,0,0,0,0
Beansu,6,1,0.16666666666666666,3,3,6,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bebe,7,4,0.5714285714285714,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,2,7,3,1,4,0,0,0,0,0,0
Ben,22,12,0.5454545454545454,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,10,22,8,4,12
Bengi,130,100,0.7692307692307693,0,0,0,0,0,0,70,60,130,57,43,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Beni,2,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,0,0,0
Benny,30,10,0.3333333333333333,1,1,2,1,0,1,14,14,28,5,4,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BetongJocke,8,3,0.375,0,0,0,0,0,0,3,5,8,1,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Betsy,154,63,0.4090909090909091,0,0,0,0,0,0,0,0,0,0,0,0,78,76,154,33,30,63,0,0,0,0,0,0,0,0,0,0,0,0
Betty,86,61,0.7093023255813954,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49,37,86,39,22,61,0,0,0,0,0,0
Beyond,135,54,0.4,0,0,0,0,0,0,66,69,135,28,26,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Big,88,30,0.3409090909090909,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47,41,88,19,11,30
BillyBoss,18,3,0.16666666666666666,8,10,18,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Biofrost,173,122,0.7052023121387283,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,83,90,173,63,59,122
Bischu,8,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,5,0,0,0,0,0,0,0,0,0,1,2,3,0,0,0
Bjergsen,289,188,0.6505190311418685,0,0,0,0,0,0,0,0,0,0,0,0,137,152,289,97,91,188,0,0,0,0,0,0,0,0,0,0,0,0
Blanc,12,7,0.5833333333333334,0,0,0,0,0,0,0,0,0,0,0,0,5,7,12,3,4,7,0,0,0,0,0,0,0,0,0,0,0,0
Blank,131,90,0.6870229007633588,0,0,0,0,0,0,58,73,131,43,47,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Blasting,56,36,0.6428571428571429,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,27,56,17,19,36,0,0,0,0,0,0
Bless,128,50,0.390625,0,0,0,0,0,0,58,70,128,31,19,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Blindturkey,13,6,0.46153846153846156,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,6,13,3,3,6
Blinky,55,28,0.509090909090909,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,26,55,14,14,28,0,0,0,0,0,0
BlisS,21,2,0.09523809523809523,0,0,0,0,0,0,0,0,0,0,0,0,13,8,21,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0
Blizer300,8,3,0.375,0,0,0,0,0,0,0,0,0,0,0,0,5,3,8,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0
