Name,Games Played,Games Won,Win Ratio,Blue Top Plays,Red Top Plays,Top Plays,Blue Top Wins,Red Top Wins,Top Wins,Blue Jungle, Red Jungle, Jungle,Blue Jungle Wins, Red Jungle Wins, Jungle Wins,Blue Middle, Red Middle, Middle,Blue Middle Wins, Red Middle Wins, Middle Wins,Blue ADC, Red ADC, ADC,Blue ADC Wins, Red ADC Wins, ADC Wins,Blue Support, Red Support, Support,Blue Support Wins, Red Support Wins, Support Wins,
Jinx,235,109,0.46382978723404256,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,109,125,234,52,57,109,0,1,1,0,0,0
Kalista,1180,649,0.55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,635,543,1178,375,273,648,1,1,2,1,0,1
Karma,1452,673,0.4634986225895317,1,1,2,1,1,2,0,2,2,0,0,0,129,101,230,61,41,102,1,0,1,0,0,0,570,647,1217,285,284,569
Karthus,37,17,0.4594594594594595,0,0,0,0,0,0,2,0,2,1,0,1,19,15,34,8,7,15,0,1,1,0,1,1,0,0,0,0,0,0
Kassadin,381,192,0.5039370078740157,16,15,31,6,10,16,0,0,0,0,0,0,151,199,350,83,93,176,0,0,0,0,0,0,0,0,0,0,0,0
Katarina,53,19,0.3584905660377358,1,0,1,0,0,0,0,0,0,0,0,0,23,29,52,9,10,19,0,0,0,0,0,0,0,0,0,0,0,0
Kayle,34,12,0.35294117647058826,5,14,19,2,7,9,0,0,0,0,0,0,2,8,10,0,3,3,0,0,0,0,0,0,3,2,5,0,0,0
Kayn,31,12,0.3870967741935484,0,1,1,0,0,0,19,9,28,6,5,11,2,0,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Kennen,386,176,0.45595854922279794,142,133,275,66,51,117,0,0,0,0,0,0,2,1,3,1,0,1,29,21,50,17,8,25,34,24,58,21,12,33
Khazix,933,479,0.5133976420150054,1,2,3,1,0,1,440,490,930,269,209,478,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Kindred,364,162,0.44505494505494503,0,0,0,0,0,0,173,186,359,84,76,160,1,1,2,1,0,1,0,3,3,0,1,1,0,0,0,0,0,0
Kled,226,115,0.5088495575221239,107,117,224,59,56,115,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0
KogMaw,514,251,0.4883268482490272,0,0,0,0,0,0,0,0,0,0,0,0,11,30,41,9,17,26,238,235,473,124,101,225,0,0,0,0,0,0
Leblanc,755,381,0.5046357615894039,0,0,0,0,0,0,1,0,1,0,0,0,373,381,754,195,186,381,0,0,0,0,0,0,0,0,0,0,0,0
LeeSin,1313,618,0.4706778370144707,3,2,5,0,1,1,596,709,1305,319,296,615,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,2,0,2
Leona,147,67,0.4557823129251701,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,69,78,147,33,34,67
Lissandra,546,274,0.5018315018315018,78,94,172,39,44,83,0,0,0,0,0,0,183,186,369,105,85,190,0,0,0,0,0,0,3,2,5,1,0,1
Lucian,1569,746,0.4754620777565328,8,12,20,7,7,14,0,0,0,0,0,0,71,63,134,32,28,60,705,710,1415,355,317,672,0,0,0,0,0,0
Lulu,1237,582,0.47049312853678255,89,71,160,41,30,71,1,4,5,1,2,3,206,177,383,112,73,185,0,1,1,0,0,0,363,325,688,188,135,323
Lux,91,37,0.4065934065934066,0,0,0,0,0,0,0,0,0,0,0,0,40,45,85,19,14,33,0,0,0,0,0,0,4,2,6,4,0,4
Malphite,138,68,0.4927536231884058,67,66,133,35,31,66,1,0,1,0,0,0,0,2,2,0,1,1,0,0,0,0,0,0,1,1,2,1,0,1
Malzahar,568,337,0.5933098591549296,2,2,4,2,1,3,0,2,2,0,2,2,113,97,210,74,50,124,0,0,0,0,0,0,180,172,352,111,97,208
Maokai,1658,840,0.5066344993968637,741,781,1522,412,364,776,68,61,129,36,25,61,0,0,0,0,0,0,0,0,0,0,0,0,5,2,7,2,1,3
MasterYi,5,1,0.2,0,1,1,0,0,0,0,2,2,0,0,0,1,1,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
MissFortune,210,96,0.45714285714285713,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,47,33,80,23,12,35,55,74,129,30,31,61
MonkeyKing,4,2,0.5,0,1,1,0,0,0,0,3,3,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mordekaiser,16,9,0.5625,2,4,6,1,1,2,1,0,1,1,0,1,1,1,2,1,0,1,6,1,7,5,0,5,0,0,0,0,0,0
Morgana,533,277,0.5196998123827392,18,17,35,10,7,17,0,0,0,0,0,0,9,19,28,4,9,13,0,0,0,0,0,0,259,211,470,151,96,247
Nami,565,261,0.46194690265486726,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,265,300,565,131,130,261
Nasus,9,3,0.3333333333333333,3,4,7,0,2,2,0,0,0,0,0,0,0,2,2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
Nautilus,1052,515,0.48954372623574144,361,352,713,189,164,353,6,2,8,3,0,3,8,1,9,5,0,5,0,0,0,0,0,0,170,152,322,83,71,154
Nidalee,684,370,0.5409356725146199,4,8,12,3,2,5,367,299,666,214,146,360,3,3,6,2,3,5,0,0,0,0,0,0,0,0,0,0,0,0
Nocturne,29,15,0.5172413793103449,2,0,2,2,0,2,13,13,26,9,3,12,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
Nunu,136,70,0.5147058823529411,1,0,1,1,0,1,65,66,131,34,33,67,1,0,1,1,0,1,0,1,1,0,1,1,1,1,2,0,0,0
Olaf,347,173,0.49855907780979825,36,35,71,18,15,33,153,122,275,80,59,139,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
Orianna,1183,571,0.4826711749788673,0,0,0,0,0,0,0,0,0,0,0,0,577,606,1183,303,268,571,0,0,0,0,0,0,0,0,0,0,0,0
Ornn,61,37,0.6065573770491803,31,20,51,20,11,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,10,3,3,6
Pantheon,35,13,0.37142857142857144,2,4,6,1,3,4,8,16,24,3,6,9,3,2,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Poppy,764,371,0.4856020942408377,347,349,696,194,146,340,12,12,24,7,6,13,0,0,0,0,0,0,0,0,0,0,0,0,24,20,44,11,7,18
Quinn,79,46,0.5822784810126582,22,28,50,10,15,25,0,4,4,0,4,4,6,17,23,5,11,16,1,1,2,1,0,1,0,0,0,0,0,0
Rakan,345,167,0.48405797101449277,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,171,173,344,90,77,167
Rammus,53,33,0.6226415094339622,17,26,43,9,17,26,7,3,10,5,2,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RekSai,2064,1002,0.48546511627906974,4,4,8,0,2,2,989,1067,2056,512,488,1000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Renekton,575,257,0.4469565217391304,269,305,574,136,121,257,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Rengar,562,289,0.5142348754448398,2,4,6,1,0,1,317,238,555,186,101,287,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1
Riven,48,24,0.5,16,30,46,10,13,23,0,0,0,0,0,0,1,1,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Rumble,1039,521,0.5014436958614052,513,483,996,299,205,504,20,19,39,9,8,17,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ryze,784,397,0.5063775510204082,99,62,161,53,27,80,0,0,0,0,0,0,331,292,623,192,125,317,0,0,0,0,0,0,0,0,0,0,0,0
Sejuani,528,264,0.5,7,9,16,5,4,9,260,247,507,140,114,254,0,0,0,0,0,0,0,0,0,0,0,0,4,1,5,1,0,1
Shaco,6,3,0.5,0,1,1,0,1,1,5,0,5,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Shen,1197,604,0.504594820384294,582,543,1125,306,256,562,1,1,2,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,38,32,70,23,17,40
Shyvana,58,24,0.41379310344827586,15,21,36,8,9,17,11,11,22,4,3,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Singed,28,16,0.5714285714285714,13,15,28,9,7,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sion,106,56,0.5283018867924528,53,44,97,30,22,52,3,1,4,1,1,2,0,1,1,0,1,1,0,0,0,0,0,0,3,1,4,1,0,1
Sivir,1499,790,0.5270180120080054,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,711,788,1499,396,394,790,0,0,0,0,0,0
Skarner,14,7,0.5,0,0,0,0,0,0,5,9,14,4,3,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sona,41,18,0.43902439024390244,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,20,20,40,11,7,18
Soraka,126,66,0.5238095238095238,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,67,59,126,37,29,66
