Player Name,Games Played,Games Won,Win Ratio,Blue Top Plays,Red Top Plays,Top Plays,Blue Top Wins,Red Top Wins,Top Wins,Blue Jungle, Red Jungle, Jungle,Blue Jungle Wins, Red Jungle Wins, Jungle Wins,Blue Middle, Red Middle, Middle,Blue Middle Wins, Red Middle Wins, Middle Wins,Blue ADC, Red ADC, ADC,Blue ADC Wins, Red ADC Wins, ADC Wins,Blue Support, Red Support, Support,Blue Support Wins, Red Support Wins, Support Wins,
Alex,41,22,0.5365853658536586,0,0,0,0,0,0,22,19,41,14,8,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Nerroh,4,0,0.0,0,0,0,0,0,0,2,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ThintoN,72,33,0.4583333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,38,72,18,15,33
Cheong,4,1,0.25,0,0,0,0,0,0,0,0,0,0,0,0,2,2,4,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
xPePii,45,21,0.4666666666666667,0,0,0,0,0,0,0,0,0,0,0,0,23,22,45,13,8,21,0,0,0,0,0,0,0,0,0,0,0,0
Procxin,72,28,0.3888888888888889,0,0,0,0,0,0,34,38,72,13,15,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Regret9,50,38,0.76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,26,50,19,19,38
Save,10,5,0.5,6,4,10,4,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Nardeus,55,43,0.7818181818181819,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,28,55,22,21,43,0,0,0,0,0,0
Wolf,384,277,0.7213541666666666,0,0,0,0,0,0,2,2,4,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,185,195,380,140,135,275
NaMei,12,6,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6,12,4,2,6,0,0,0,0,0,0
Kez,48,14,0.2916666666666667,0,0,0,0,0,0,23,25,48,10,4,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Shaunz,2,0,0.0,0,0,0,0,0,0,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Dimonko,22,14,0.6363636363636364,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,13,22,6,8,14
Hylissang,261,135,0.5172413793103449,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,123,138,261,67,68,135
Neverloses,6,3,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,6,0,3,3,0,0,0,0,0,0
Yaelay,4,2,0.5,0,0,0,0,0,0,3,1,4,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ssumday,5,3,0.6,1,4,5,1,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Crow,1,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Rawbin IV,71,32,0.4507042253521127,0,0,0,0,0,0,35,36,71,19,13,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Xpecial,212,106,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,107,105,212,57,49,106
MadLife,205,95,0.4634146341463415,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,101,104,205,54,41,95
Prototype,13,7,0.5384615384615384,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,6,13,4,3,7,0,0,0,0,0,0
StarForgerZak,14,7,0.5,7,7,14,4,3,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Abaria,44,27,0.6136363636363636,0,0,0,0,0,0,0,0,0,0,0,0,23,21,44,16,11,27,0,0,0,0,0,0,0,0,0,0,0,0
Trix,80,40,0.5,0,0,0,0,0,0,43,37,80,23,17,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ming,19,13,0.6842105263157895,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,9,19,8,5,13
Nexus,126,42,0.3333333333333333,58,68,126,22,20,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Shiphtur,68,24,0.35294117647058826,0,0,0,0,0,0,0,0,0,0,0,0,33,35,68,14,10,24,0,0,0,0,0,0,0,0,0,0,0,0
Kanani,36,17,0.4722222222222222,0,0,0,0,0,0,18,18,36,9,8,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Tonington,2,0,0.0,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Empt2,47,19,0.40425531914893614,0,0,0,0,0,0,25,22,47,12,7,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cheese,21,13,0.6190476190476191,0,0,0,0,0,0,0,0,0,0,0,0,11,10,21,6,7,13,0,0,0,0,0,0,0,0,0,0,0,0
I Am The IRS,2,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,0,0,0,0,0,0,0,0,0
Khan,59,43,0.7288135593220338,31,28,59,24,19,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Raise,62,26,0.41935483870967744,0,0,0,0,0,0,10,7,17,8,2,10,0,0,0,0,0,0,0,0,0,0,0,0,20,25,45,7,9,16
EdWard,4,3,0.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,4,1,2,3
Oddie,75,67,0.8933333333333333,0,0,0,0,0,0,39,36,75,36,31,67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Slay,10,3,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,10,2,1,3,0,0,0,0,0,0
LUSKKA,33,15,0.45454545454545453,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,17,33,9,6,15,0,0,0,0,0,0
Minitroupax,13,9,0.6923076923076923,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,10,13,1,8,9,0,0,0,0,0,0
MaybeNickName,2,0,0.0,0,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
cool,14,8,0.5714285714285714,0,0,0,0,0,0,0,0,0,0,0,0,6,8,14,4,4,8,0,0,0,0,0,0,0,0,0,0,0,0
Acorn,17,8,0.47058823529411764,10,7,17,3,5,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Doxy,69,38,0.5507246376811594,37,30,67,20,18,38,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fabbbyyy,36,19,0.5277777777777778,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,19,36,11,8,19,0,0,0,0,0,0
Broken Blade,59,21,0.3559322033898305,26,29,55,11,8,19,2,2,4,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
betty,3,3,1.0,0,0,0,0,0,0,1,2,3,1,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Breaker,36,12,0.3333333333333333,0,0,0,0,0,0,6,5,11,3,3,6,11,10,21,5,0,5,1,1,2,0,0,0,1,1,2,1,0,1
DanDan,4,1,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,4,0,1,1,0,0,0,0,0,0
CozQ,47,13,0.2765957446808511,0,0,0,0,0,0,0,0,0,0,0,0,18,29,47,5,8,13,0,0,0,0,0,0,0,0,0,0,0,0
promisQ,7,1,0.14285714285714285,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,7,1,0,1
GodKwai,98,47,0.47959183673469385,0,0,0,0,0,0,4,6,10,4,4,8,0,0,0,0,0,0,42,46,88,21,18,39,0,0,0,0,0,0
Blank,144,100,0.6944444444444444,0,0,0,0,0,0,64,80,144,47,53,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
M17Dee,2,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,0,0,0,0,0,0,0,0,0
Betsy,172,72,0.4186046511627907,0,0,0,0,0,0,0,0,0,0,0,0,87,85,172,38,34,72,0,0,0,0,0,0,0,0,0,0,0,0
JustNo0b,19,3,0.15789473684210525,9,10,19,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FoFo,147,91,0.6190476190476191,0,0,0,0,0,0,0,0,0,0,0,0,70,77,147,48,43,91,0,0,0,0,0,0,0,0,0,0,0,0
Unified,81,31,0.38271604938271603,0,0,0,0,0,0,0,0,0,0,0,0,2,2,4,1,0,1,40,37,77,18,12,30,0,0,0,0,0,0
Caedrel,22,11,0.5,0,0,0,0,0,0,0,0,0,0,0,0,10,12,22,4,7,11,0,0,0,0,0,0,0,0,0,0,0,0
Godbro Sama,34,22,0.6470588235294118,0,0,0,0,0,0,0,0,0,0,0,0,19,15,34,14,8,22,0,0,0,0,0,0,0,0,0,0,0,0
tei,12,2,0.16666666666666666,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,0,0,0,0,0,0,0,0,0,5,5,10,2,0,2
Slooshi,18,3,0.16666666666666666,0,0,0,0,0,0,0,0,0,0,0,0,8,5,13,2,0,2,3,2,5,0,1,1,0,0,0,0,0,0
0hq,3,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,3,0,0,0,0,0,0,0,0,0
Juzinho,19,13,0.6842105263157895,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,7,19,7,6,13,0,0,0,0,0,0
DevilPancake,28,3,0.10714285714285714,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,14,28,2,1,3
PromisQ,1,1,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1
Fr3deric,61,27,0.4426229508196721,0,0,0,0,0,0,30,31,61,11,16,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
k0u,81,29,0.35802469135802467,0,0,0,0,0,0,40,41,81,18,11,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Meron,27,13,0.48148148148148145,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,14,27,7,6,13,0,0,0,0,0,0
